run_id,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,history_path,history_sha256,status
g4-p0s-resnet18-standard-scratch-f0-s2753-7db32dfd4d00,g4_pretraining_benchmark,g4-p0s-resnet18-standard-scratch,resnet18_standard_scratch,true,false,true,0,2753,e74d0fdbce1ab9f6c6cce7ad7376f0d256ca6468,false,24927c703c0249060fcf62b768382662e0c935194c4e1aebcbdc56a80604f35c,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,30,28,macro_f1,0.7267681301901548,454.42571640003007,279.0068359375,11178564,tmp/task2/checkpoints/g4-p0s-resnet18-standard-scratch-f0-s2753-7db32dfd4d00.pt,28460c417ae337d668fd208029a15e600527cf23f1bbe58041e99d55f432a6b2,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f0-s2753-7db32dfd4d00/oof.csv,d358dfeef95e147534ed9be82198c7673f226a122f34d32905727a28ab9856a9,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f0-s2753-7db32dfd4d00/history.json,6099fa6aa5cf5aee6f5fce40e0d1d26cdc04f29b3bde4f04590ba2d8581a7d8c,completed
g4-p0s-resnet18-standard-scratch-f1-s2753-7a226944ac54,g4_pretraining_benchmark,g4-p0s-resnet18-standard-scratch,resnet18_standard_scratch,true,false,true,1,2753,e74d0fdbce1ab9f6c6cce7ad7376f0d256ca6468,false,24927c703c0249060fcf62b768382662e0c935194c4e1aebcbdc56a80604f35c,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,30,28,macro_f1,0.725752398304514,449.3959763000021,279.0068359375,11178564,tmp/task2/checkpoints/g4-p0s-resnet18-standard-scratch-f1-s2753-7a226944ac54.pt,64ce8f5f93fd24a27d185e9c25362856821a4a137663477dc60e0d19d34987f7,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f1-s2753-7a226944ac54/oof.csv,d6f13ce251f4cb2775c31877eb0012d92a04b870e0b91f2a5f35fbfe0d95cffc,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f1-s2753-7a226944ac54/history.json,626d73d3965853767cd81a0ebd75c6d853e67371c9c237802be9ee6a860e10ad,completed
g4-p0s-resnet18-standard-scratch-f2-s2753-cfcc35d1caa9,g4_pretraining_benchmark,g4-p0s-resnet18-standard-scratch,resnet18_standard_scratch,true,false,true,2,2753,e74d0fdbce1ab9f6c6cce7ad7376f0d256ca6468,false,24927c703c0249060fcf62b768382662e0c935194c4e1aebcbdc56a80604f35c,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,21,16,macro_f1,0.7330398640472745,324.2664019999793,279.0068359375,11178564,tmp/task2/checkpoints/g4-p0s-resnet18-standard-scratch-f2-s2753-cfcc35d1caa9.pt,fbf32e65cb7dffbda7cd221168adb66324e783ee52023950915ff17db203ed9f,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f2-s2753-cfcc35d1caa9/oof.csv,56f50d248e88ace41b6719e2d830f27a59e94259fe0d7f4f61689bdefbc20f23,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f2-s2753-cfcc35d1caa9/history.json,76a19fb272f053e5fd6ca9d1e74113bb515931ce8d6b790a951a282e2f866c98,completed
g4-p0s-resnet18-standard-scratch-f3-s2753-6ba1c348e038,g4_pretraining_benchmark,g4-p0s-resnet18-standard-scratch,resnet18_standard_scratch,true,false,true,3,2753,e74d0fdbce1ab9f6c6cce7ad7376f0d256ca6468,false,24927c703c0249060fcf62b768382662e0c935194c4e1aebcbdc56a80604f35c,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,27,22,macro_f1,0.7409625643353914,407.2294793999754,279.0068359375,11178564,tmp/task2/checkpoints/g4-p0s-resnet18-standard-scratch-f3-s2753-6ba1c348e038.pt,3b1ac1f6416555f1a580e5e672bbe5ebe07bd8a1cd3bdfc404d42c254607b2f4,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f3-s2753-6ba1c348e038/oof.csv,7d60e4bc2a318de76e81c2770cd48ab027840690a99be02e8bbf5bfc37318299,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f3-s2753-6ba1c348e038/history.json,9caed6bd3b87b9f489f68ae6ff827bdeea58330c31ea89c8360b9881fabc0d50,completed
g4-p0s-resnet18-standard-scratch-f4-s2753-3a6604ca32a6,g4_pretraining_benchmark,g4-p0s-resnet18-standard-scratch,resnet18_standard_scratch,true,false,true,4,2753,e74d0fdbce1ab9f6c6cce7ad7376f0d256ca6468,false,24927c703c0249060fcf62b768382662e0c935194c4e1aebcbdc56a80604f35c,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,20,15,macro_f1,0.7287943142927247,313.15161689999513,279.0068359375,11178564,tmp/task2/checkpoints/g4-p0s-resnet18-standard-scratch-f4-s2753-3a6604ca32a6.pt,a8d553a0e92e8445a9895415ffc689e124ac1cf2badeddd45b6e791cee751743,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f4-s2753-3a6604ca32a6/oof.csv,9b0401c242e95f276a663db0724498cf98d375462f6e4464d8744bf77a2de985,tmp/task2/runs/g4-p0s-resnet18-standard-scratch-f4-s2753-3a6604ca32a6/history.json,dfa89e2aba076123a3d2cb5f813a4b2382a82e5df8b2bc25bd346a5d75db3e5b,completed
