run_id,validation_fold,corruption,loss,macro_f1,macro_f1_change
t3_usage_expanded_e8_usage_smallcnn_f2_s2753_6eb56854d557_20260906T093831Zb99abd,2,jpeg_75,0.7736235182537176,0.5460832277003225,-0.0292672039287023
t3_usage_expanded_e8_usage_smallcnn_f2_s2753_6eb56854d557_20260906T093831Zb99abd,2,brightness_085,1.7858070034717832,0.18066804547834628,-0.3946823861506785
t3_usage_expanded_e8_usage_smallcnn_f2_s2753_6eb56854d557_20260906T093831Zb99abd,2,brightness_115,1.084841254706932,0.4401588171168994,-0.13519161451212536
t3_usage_expanded_e8_usage_smallcnn_f2_s2753_6eb56854d557_20260906T093831Zb99abd,2,translation_003,0.7679835258906232,0.5047696973687213,-0.07058073426030342
t3_usage_expanded_e8_usage_smallcnn_f2_s2753_6eb56854d557_20260906T093831Zb99abd,2,grayscale,0.7322655175620212,0.5555057905780378,-0.019844641050986933
