experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g4-i1-effective-number-c1,g4-i1-effective-number-c1-f0-s2753-9288633e212b,0,2753,cache,6550,0.7158778625954199,0.6630060843063639,0.7635108134697917,0.6630060843063639,0.694792442575531,0.7036145125343412,0.6736983824534053,0.3804891207213244,0.01579835096467343
g4-i1-effective-number-c1,g4-i1-effective-number-c1-f1-s2753-a6b4939bacc5,1,2753,cache,6551,0.7346969928255228,0.7188017332026808,0.7165298820971097,0.7188017332026808,0.71738902018089,0.7342653378233228,0.687897843190008,0.370510914117445,0.044565224383865454
g4-i1-effective-number-c1,g4-i1-effective-number-c1-f2-s2753-fcf43c3cba42,2,2753,cache,6550,0.729618320610687,0.6834561774041796,0.7652053326889248,0.6834561774041796,0.711970481418817,0.7225760798562451,0.6885671800461806,0.37892496506082984,0.03688157140734781
g4-i1-effective-number-c1,g4-i1-effective-number-c1-f3-s2753-288f70adf96f,3,2753,cache,6550,0.7476335877862595,0.71875593650866,0.7580334370448799,0.71875593650866,0.7361513300003564,0.7459049794437382,0.6323563376678447,0.34926163442569147,0.033742913056722154
g4-i1-effective-number-c1,g4-i1-effective-number-c1-f4-s2753-a70502c769db,4,2753,cache,6552,0.6422466422466423,0.6490842166693604,0.6509113600946378,0.6490842166693604,0.6443061784444162,0.6439186412947028,0.7908807892209534,0.44968152397045824,0.028170426220233732
