method,fold,size,query_source,gallery_source,protocol,scope,checkpoint_fingerprint,config_fingerprint,descriptor_fingerprint,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1529,Tshirts,0.78601374,0.80000000,0.80000000,0.00000000,0.75951809,0.90000000,0.60000000,0.00000000,0.70547318,0.95000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1537,Tshirts,0.93439746,1.00000000,0.80000000,0.00000000,0.85225412,0.90000000,0.70000000,0.00000000,0.78060782,0.95000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1546,Casual Shoes,0.45660054,0.60000000,0.40000000,0.00000000,0.46379835,0.60000000,0.40000000,0.00000000,0.31603906,0.35000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1547,Casual Shoes,0.25437015,0.40000000,0.00000000,0.00000000,0.23487790,0.40000000,0.00000000,0.00000000,0.27556767,0.45000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1552,Footballs,0.19687408,0.20000000,0.00000000,0.00000000,0.19687408,0.10000000,0.00000000,0.00000000,0.29531112,0.10000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1562,Tshirts,0.67259567,1.00000000,0.40000000,0.00000000,0.61200278,1.00000000,0.20000000,0.00000000,0.59147526,1.00000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1572,Track Pants,0.71297956,0.80000000,0.60000000,0.00000000,0.64137597,0.70000000,0.50000000,0.00000000,0.60964028,0.70000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1575,Tshirts,0.81997269,1.00000000,0.60000000,0.00000000,0.71410045,0.80000000,0.50000000,0.00000000,0.71021712,0.85000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1580,Swimwear,0.16958010,0.20000000,0.20000000,0.00000000,0.11768827,0.10000000,0.10000000,0.00000000,0.11054359,0.05000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1590,Sports Shoes,0.57434285,0.60000000,0.40000000,0.00000000,0.58679292,0.60000000,0.50000000,0.00000000,0.52645924,0.60000000,0.35000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1591,Shorts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.59347589,1.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1605,Track Pants,0.83041990,1.00000000,0.80000000,0.00000000,0.82633333,0.90000000,0.80000000,0.00000000,0.78138269,0.90000000,0.65000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1615,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.48783492,0.90000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1619,Shorts,0.62618064,0.80000000,0.40000000,0.00000000,0.58992098,0.70000000,0.40000000,0.00000000,0.43149746,0.45000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1620,Shorts,0.34960741,0.60000000,0.00000000,0.00000000,0.22687129,0.30000000,0.00000000,0.00000000,0.14641532,0.15000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1622,Jackets,0.15039259,0.40000000,0.00000000,0.00000000,0.09759450,0.20000000,0.00000000,0.00000000,0.06873967,0.10000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1623,Backpacks,0.21398626,0.20000000,0.20000000,0.00000000,0.20987197,0.30000000,0.10000000,0.20000000,0.18913267,0.25000000,0.10000000,0.40000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1649,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.46528439,0.90000000,0.00000000,0.00000000,0.47712045,0.90000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1656,Caps,0.33916021,0.20000000,0.20000000,0.00000000,0.25677373,0.20000000,0.10000000,0.00000000,0.19915087,0.15000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1662,Jackets,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01937742,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1697,Backpacks,0.69178318,1.00000000,0.40000000,0.00000000,0.69229689,1.00000000,0.40000000,0.00000000,0.64517590,0.85000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1731,Sports Shoes,0.86136329,1.00000000,0.60000000,0.00000000,0.69650137,0.80000000,0.40000000,0.00000000,0.64601998,0.75000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1764,Track Pants,0.34960741,0.60000000,0.20000000,0.00000000,0.36440682,0.60000000,0.20000000,0.00000000,0.27364017,0.40000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1782,Sports Shoes,0.00000000,0.00000000,0.00000000,0.00000000,0.06849236,0.20000000,0.00000000,0.00000000,0.09660634,0.25000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1783,Sandals,0.16958010,0.20000000,0.00000000,0.00000000,0.14672784,0.20000000,0.00000000,0.00000000,0.11334673,0.15000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1790,Backpacks,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1804,Shorts,0.51044720,0.80000000,0.40000000,0.00000000,0.33124531,0.40000000,0.20000000,0.00000000,0.23020739,0.25000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1805,Casual Shoes,0.36136329,0.60000000,0.00000000,0.00000000,0.30589762,0.50000000,0.00000000,0.00000000,0.23641919,0.35000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1807,Tshirts,0.86879492,0.80000000,0.80000000,0.00000000,0.84833088,0.90000000,0.70000000,0.00000000,0.77922254,0.95000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1809,Tshirts,0.29877632,0.40000000,0.20000000,0.00000000,0.19388539,0.20000000,0.10000000,0.00000000,0.14378067,0.15000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1811,Tshirts,0.42696583,0.80000000,0.00000000,0.00000000,0.41340668,0.80000000,0.00000000,0.00000000,0.42708401,0.85000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1812,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.46315798,0.90000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1827,Sports Shoes,0.82740433,1.00000000,0.60000000,0.00000000,0.78478925,1.00000000,0.50000000,0.00000000,0.77441917,1.00000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1841,Sports Shoes,0.92696583,1.00000000,0.80000000,0.00000000,0.88766831,1.00000000,0.70000000,0.00000000,0.82420561,1.00000000,0.55000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1855,Tshirts,0.58479005,0.80000000,0.20000000,0.00000000,0.58973855,0.90000000,0.20000000,0.00000000,0.61261110,0.90000000,0.30000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1857,Tshirts,0.80821682,1.00000000,0.60000000,0.00000000,0.76785435,1.00000000,0.50000000,0.00000000,0.74699739,1.00000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1868,Tshirts,0.55314647,0.60000000,0.40000000,0.00000000,0.71002263,0.80000000,0.70000000,0.00000000,0.77323701,0.85000000,0.80000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1872,Tshirts,0.66958010,1.00000000,0.20000000,0.00000000,0.64317299,1.00000000,0.20000000,0.00000000,0.62649301,1.00000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1890,Tshirts,0.57303417,1.00000000,0.20000000,0.00000000,0.58052129,1.00000000,0.20000000,0.00000000,0.59007030,0.95000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1903,Tshirts,0.60699313,1.00000000,0.20000000,0.00000000,0.60863036,1.00000000,0.20000000,0.00000000,0.60325772,1.00000000,0.20000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1910,Tshirts,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.96215431,1.00000000,0.90000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1911,Tshirts,0.72342676,1.00000000,0.60000000,0.00000000,0.67811579,1.00000000,0.40000000,0.00000000,0.73836208,1.00000000,0.55000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1915,Water Bottle,0.21398626,0.20000000,0.00000000,0.00000000,0.15958908,0.10000000,0.00000000,0.00000000,0.15958908,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1922,Tshirts,0.66958010,1.00000000,0.20000000,0.00000000,0.67853824,1.00000000,0.30000000,0.00000000,0.61438172,0.85000000,0.30000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1927,Backpacks,0.48824412,0.80000000,0.20000000,0.00000000,0.52708685,0.90000000,0.20000000,0.00000000,0.42969668,0.70000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1933,Backpacks,0.66958010,1.00000000,0.20000000,0.00000000,0.61004588,1.00000000,0.10000000,0.00000000,0.48792733,0.70000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1936,Backpacks,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02396999,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,1994,Tshirts,0.38557523,0.60000000,0.20000000,0.00000000,0.42087459,0.70000000,0.20000000,0.00000000,0.46812736,0.85000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2002,Tshirts,0.65782423,1.00000000,0.40000000,0.00000000,0.67183815,0.90000000,0.50000000,0.00000000,0.68457227,0.95000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2009,Tshirts,0.85393165,0.80000000,0.80000000,0.00000000,0.69299546,0.80000000,0.40000000,0.00000000,0.71686406,0.90000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2033,Tshirts,0.86136329,1.00000000,0.60000000,0.00000000,0.77118201,1.00000000,0.40000000,0.00000000,0.78067507,1.00000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2092,Tshirts,0.93439746,1.00000000,0.80000000,0.00000000,0.70601313,0.80000000,0.40000000,0.00000000,0.70197135,0.90000000,0.40000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2104,Shirts,0.58479005,1.00000000,0.20000000,0.00000000,0.58327849,0.90000000,0.30000000,0.00000000,0.55826576,0.80000000,0.30000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2118,Track Pants,0.83041990,1.00000000,0.80000000,0.00000000,0.71506954,0.80000000,0.60000000,0.00000000,0.61530947,0.65000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2119,Shirts,0.00000000,0.00000000,0.00000000,0.00000000,0.03668196,0.10000000,0.00000000,0.00000000,0.09483189,0.20000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2122,Tops,0.16958010,0.20000000,0.20000000,0.00000000,0.11004588,0.10000000,0.10000000,0.00000000,0.07102002,0.05000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2127,Shirts,0.66958010,1.00000000,0.20000000,0.00000000,0.61004588,1.00000000,0.10000000,0.00000000,0.58919816,1.00000000,0.10000000,0.10000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2132,Shirts,0.15782423,0.40000000,0.00000000,0.00000000,0.10241712,0.20000000,0.00000000,0.00000000,0.08528899,0.15000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2138,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.52137916,1.00000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2142,Tshirts,0.75738572,0.80000000,0.60000000,0.00000000,0.63389861,0.80000000,0.30000000,0.00000000,0.57442575,0.75000000,0.25000000,0.10000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2143,Tshirts,0.57303417,1.00000000,0.20000000,0.00000000,0.54739418,1.00000000,0.10000000,0.00000000,0.54796174,1.00000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2146,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2149,Tshirts,0.68002731,1.00000000,0.40000000,0.00000000,0.61682540,1.00000000,0.20000000,0.00000000,0.62724931,1.00000000,0.25000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2153,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.54003253,1.00000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2160,Tshirts,0.92696583,1.00000000,0.80000000,0.00000000,0.84649263,0.90000000,0.70000000,0.00000000,0.74094589,0.90000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2187,Shorts,0.31997269,0.60000000,0.00000000,0.00000000,0.27613274,0.50000000,0.00000000,0.00000000,0.17820705,0.25000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2199,Casual Shoes,0.44615334,0.60000000,0.20000000,0.00000000,0.46505720,0.80000000,0.10000000,0.00000000,0.38912583,0.65000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2205,Tshirts,0.84217577,1.00000000,0.60000000,0.00000000,0.85838374,1.00000000,0.70000000,0.00000000,0.76934942,0.95000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2211,Sandals,0.56560254,1.00000000,0.20000000,0.00000000,0.46669046,0.80000000,0.10000000,0.00000000,0.43215713,0.65000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2212,Tshirts,0.77657324,1.00000000,0.40000000,0.00000000,0.71615907,1.00000000,0.30000000,0.00000000,0.62030968,0.95000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2215,Sandals,0.32740433,0.60000000,0.00000000,0.00000000,0.31895404,0.50000000,0.10000000,0.00000000,0.27838961,0.45000000,0.05000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2218,Sandals,0.16958010,0.20000000,0.00000000,0.00000000,0.11004588,0.10000000,0.00000000,0.00000000,0.07102002,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2222,Sandals,0.33916021,0.20000000,0.20000000,0.00000000,0.28634599,0.20000000,0.20000000,0.00000000,0.18479835,0.10000000,0.10000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2223,Track Pants,0.92696583,1.00000000,0.80000000,0.00000000,0.91592386,1.00000000,0.80000000,0.00000000,0.85687068,0.95000000,0.70000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2230,Sandals,0.16958010,0.20000000,0.00000000,0.00000000,0.11004588,0.10000000,0.00000000,0.00000000,0.07102002,0.05000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2231,Sandals,0.16958010,0.20000000,0.00000000,0.00000000,0.14672784,0.20000000,0.00000000,0.00000000,0.09469336,0.10000000,0.00000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2232,Tshirts,0.84960741,1.00000000,0.60000000,0.00000000,0.86927839,1.00000000,0.70000000,0.00000000,0.75908564,0.90000000,0.50000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2240,Tshirts,0.86136329,1.00000000,0.60000000,0.00000000,0.77118201,1.00000000,0.40000000,0.00000000,0.74759623,0.95000000,0.45000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2250,Flip Flops,0.48824412,0.80000000,0.20000000,0.00000000,0.53025366,0.80000000,0.30000000,0.00000000,0.51952472,0.90000000,0.15000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2263,Backpacks,0.83041990,1.00000000,0.80000000,0.00000000,0.85523851,1.00000000,0.80000000,0.00000000,0.85421002,1.00000000,0.75000000,0.00000000,,,
hog-plus-spatial-hsv-edge-equal-v1,1,240x320,teacher,teacher,primary,development,,,beddc2defcc98515aab246abd33dd1810b93c84c82f34cf7481af85cde59ffc6,2267,Tshirts,0.93439746,1.00000000,0.80000000,0.00000000,0.92430133,1.00000000,0.80000000,0.00000000,0.77510851,0.95000000,0.45000000,0.00000000,,,
