family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,3,0.00024377999118157552,0.7844476310654129,0.855345923297188,0.6478400244237521,0.6173132163415548
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,4,0.00018369821591534186,0.7474160710279018,0.781846965547555,0.6763852846893604,0.6514732066995226
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,5,0.0001169420957055782,0.7196028535716016,0.7534866961991036,0.6860021370783087,0.668633575507928
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,6,5.6733498869914624e-05,0.6970086936076791,0.7532853972018356,0.6885971607388185,0.6648115495844382
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,7,1.4997476421636368e-05,0.6808598576388407,0.7284228155456814,0.7055411387574416,0.6875523050460596
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f1-s2753-13a88ad7f93c,1,2d6fc92ae51ec66ad165a03d1121ed9efb1cb64d8baeed05abff7cebf956dbc7,8,3.594653495531119e-10,0.6687020694160359,0.7251526290561349,0.7029461150969317,0.6866038035570317
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,1,0.0003,1.0638456012517248,0.9410672252414791,0.5992366412213741,0.43131128219392806
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,2,0.00028528748905818404,0.8605385726496259,0.8075082955651611,0.6658015267175572,0.6351772357561652
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,3,0.00024377999118157552,0.7911233970105582,0.7639626539754504,0.6905343511450381,0.6708742917231119
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,4,0.00018369821591534186,0.753904814129271,0.746171795138876,0.6932824427480916,0.6893002289571519
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,5,0.0001169420957055782,0.7217676086252538,0.7191984487853887,0.7192366412213741,0.7024354828542867
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,6,5.6733498869914624e-05,0.7008122494260496,0.7271962825305589,0.7085496183206107,0.6834935794455888
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,7,1.4997476421636368e-05,0.6806614730110907,0.6952498417228233,0.7265648854961833,0.7127061507810253
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f2-s2753-2993a3c5ac23,2,3b6c568556b66b5f25abf4f27707a8807dbddbc7804ff7c3c49adab66a8edf91,8,3.594653495531119e-10,0.6730036888350759,0.6939966507358405,0.7265648854961833,0.711380879533877
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,1,0.0003,1.067551338763172,0.9201805964863027,0.5665648854961832,0.4243936880268643
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,2,0.00028528748905818404,0.8564401381876443,0.8026108654946771,0.6598473282442748,0.6237401563328027
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,3,0.00024377999118157552,0.7863730188294666,0.8807360403410351,0.5905343511450382,0.6216758453715299
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,4,0.00018369821591534186,0.7528981745199853,0.7675929930373913,0.6691603053435115,0.6785887969594832
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,5,0.0001169420957055782,0.7242450174955777,0.724696976173925,0.6955725190839694,0.6786317541284004
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,6,5.6733498869914624e-05,0.7001699632926465,0.6947912410379367,0.716030534351145,0.7059139872434148
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,7,1.4997476421636368e-05,0.6829994027861993,0.69270053256559,0.712824427480916,0.7009702175508435
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f3-s2753-eaa85dafe6bf,3,be184f9de0378d2ff0b45f8fe2a25592b3ed0b752fbf27b087db6e1de0445143,8,3.594653495531119e-10,0.6733985329904488,0.6910208909839164,0.7148091603053435,0.7062582758347071
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,1,0.0003,1.0614209524557192,0.9493092127480932,0.5724969474969475,0.4083957302027452
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,2,0.00028528748905818404,0.8611471833611648,0.8587428613023443,0.6353785103785103,0.5824971505604732
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,3,0.00024377999118157552,0.788680281392409,0.8156705770154867,0.6521672771672772,0.6469010521488548
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,4,0.00018369821591534186,0.7481428100054448,0.7860784949109376,0.6475885225885226,0.6457921995841907
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,5,0.0001169420957055782,0.7228438464276986,0.7368815262894054,0.6904761904761905,0.6787679924253588
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,6,5.6733498869914624e-05,0.7021147627342949,0.7282036640414097,0.690018315018315,0.6889453572856449
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,7,1.4997476421636368e-05,0.6801206555436037,0.7245606640319684,0.6979548229548229,0.689656723080766
C1,T2,g2-t2-c1-smallcnn,g2-t2-c1-smallcnn-f4-s2753-29bfd73dd4dd,4,3bd4c3302f4ce23ffaaf782c1a59d52746bd26a7d394576934140c669a3e25e0,8,3.594653495531119e-10,0.6719199431874789,0.719166847594055,0.7014652014652014,0.6969311404238739
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,1,0.0003,1.0385834282988542,0.9254707138956958,0.6038167938931298,0.5046668159068048
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,2,0.00028528748905818404,0.8469655283174455,0.8202552789131193,0.6499236641221374,0.6368103013362082
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,3,0.00024377999118157552,0.7787744539823941,0.9529757008115753,0.5829007633587786,0.6037416061907845
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,4,0.00018369821591534186,0.7441857798984022,0.7431690151727837,0.6824427480916031,0.6458519395016674
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,5,0.0001169420957055782,0.7080505079066703,0.7162556352597157,0.6995419847328245,0.6811927964869147
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,6,5.6733498869914624e-05,0.6779424301204857,0.6890766936222106,0.7073282442748091,0.7037577914158095
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,7,1.4997476421636368e-05,0.6504980526124958,0.6744454804904588,0.7158778625954199,0.7005051295781483
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f0-s2753-b91662d47026,0,c256e97e116b3b5fc58f516d2abfe24390a0c5b9d8a82b7de1d3be5f61da1cb9,8,3.594653495531119e-10,0.6312683042927434,0.6770188612701329,0.7148091603053435,0.7026814962112122
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,1,0.0003,1.0504966112786818,0.9440591655656811,0.5939551213555182,0.5179354019849882
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,2,0.00028528748905818404,0.8449707254090661,1.0982781160589283,0.483132346206686,0.4804960175610624
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,3,0.00024377999118157552,0.7751653905079007,0.9862338621240411,0.6020454892382843,0.5294590205045933
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,4,0.00018369821591534186,0.7384985878753094,0.7711515238932518,0.680812089757289,0.6507987894736875
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,5,0.0001169420957055782,0.7087752365986816,0.7362684616786326,0.6956189894672569,0.6654832221690814
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,6,5.6733498869914624e-05,0.6749580111924715,0.7209445956808395,0.6971454739734392,0.6793655003107186
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,7,1.4997476421636368e-05,0.6504755723377228,0.6879123243971137,0.7208059838192642,0.7050578825656015
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f1-s2753-a4ff07c863e4,1,4523e5de20aee13ed67b66f32e766bd58e6f8419d1d6055dffb8fa97913c6fd1,8,3.594653495531119e-10,0.6298196632146345,0.6894297331294073,0.7203480384674096,0.7012098300940233
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,1,0.0003,1.0546501551844376,0.9425162558883201,0.5893129770992367,0.4181355901873938
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,2,0.00028528748905818404,0.8466226091863672,0.8133881425675545,0.6487022900763358,0.6093317611719294
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,3,0.00024377999118157552,0.7820315734032515,0.7502845310072862,0.6882442748091603,0.6749208441008946
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,4,0.00018369821591534186,0.7505207095501765,0.7286807286830349,0.7013740458015267,0.683489347287544
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,5,0.0001169420957055782,0.7137463155563645,0.7036795672387567,0.7169465648854961,0.6991283130944839
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,6,5.6733498869914624e-05,0.6834697286550295,0.6960600036701173,0.7170992366412213,0.698771738230077
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,7,1.4997476421636368e-05,0.6545037418400309,0.6846003094520278,0.7192366412213741,0.7037203880060872
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f2-s2753-2d6a8dffa3fe,2,19bf041c0e880c5474daf75fb3ad71b319e0b9bee4b381478861de079dd98a4d,8,3.594653495531119e-10,0.6362951594022687,0.6839155585165242,0.7267175572519083,0.7128098681685373
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,1,0.0003,1.0539647092829405,0.9414813815728399,0.5754198473282442,0.49736291698094487
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,2,0.00028528748905818404,0.8540617382872611,1.2174842147062752,0.5987786259541985,0.49289276445220065
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,3,0.00024377999118157552,0.786809348932219,0.8298348177571333,0.6370992366412214,0.6511002142682066
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,4,0.00018369821591534186,0.7490400913512075,0.7433882903779736,0.6850381679389314,0.6580391329132398
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,5,0.0001169420957055782,0.7145231166322855,0.7176115317927062,0.6961832061068702,0.6730177855418404
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,6,5.6733498869914624e-05,0.6805520891456283,0.6970399225122146,0.7105343511450382,0.688850159823669
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,7,1.4997476421636368e-05,0.6551048876752164,0.6652812375549142,0.722442748091603,0.7071677169715291
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f3-s2753-f2eb5f7a2dac,3,530eb93c2e009f0a4c6be3c648832e05b9e5394ab8138d04a7bec95f5a326998,8,3.594653495531119e-10,0.6382185532856283,0.6626810502095987,0.723206106870229,0.7074561011942083
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,1,0.0003,1.0497727198326143,0.9553394794318557,0.5468559218559218,0.4922359765163795
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,2,0.00028528748905818404,0.8482646203456018,0.8871566635057312,0.6169108669108669,0.5314972397128978
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,3,0.00024377999118157552,0.7762935591501106,0.8476703910018353,0.6465201465201466,0.6494218428303502
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,4,0.00018369821591534186,0.7438059825077525,0.7865668437710903,0.6631562881562881,0.6277702239720612
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,5,0.0001169420957055782,0.7112185867577717,0.7046016790927985,0.7098595848595849,0.7033964761241132
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,6,5.6733498869914624e-05,0.6823933898463085,0.7045407298138144,0.7080280830280831,0.6950431684026875
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,7,1.4997476421636368e-05,0.6503743129346913,0.6984067646938948,0.7106227106227107,0.6963411856762737
C2,T0,g1-c2-resnet18,g1-c2-resnet18-f4-s2753-2449eed2ce12,4,98125f3f65f335dce5c51b59273626c27cbbffc89e94655e089c1dde60b90b61,8,3.594653495531119e-10,0.6357548654222756,0.6864752612998926,0.7173382173382173,0.7031650722050404
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,1,0.001,1.0000027031979115,1.0303602145555366,0.5622900763358779,0.3647360613649791
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,2,0.0009509582968606136,0.8703692215606238,0.8648337549562672,0.6404580152671756,0.6088553564914834
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,3,0.0008125999706052518,0.8102221212709914,0.7833197917465036,0.6516030534351145,0.6530979657190992
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,4,0.0006123273863844729,0.7685495203666795,0.7591785553393473,0.6734351145038168,0.646860960385081
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,5,0.0003898069856852607,0.7401440972370241,0.7495112709325689,0.6845801526717558,0.6496467582783709
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,6,0.00018911166289971543,0.7043225299887579,0.6973158200278537,0.7007633587786259,0.6894113921893547
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,7,4.999158807212123e-05,0.6754797587061513,0.6905940753722009,0.7061068702290076,0.6926940762553593
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f0-s2753-b526dcae9e76,0,60c8ba56b95c5f241d19a664ae393b023cae613b66fa3139c1adbe1e6082ca8e,8,1.1982178318437065e-09,0.6548972898838389,0.69109795493024,0.7065648854961832,0.6906646686011741
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,1,0.001,1.0117756295191425,2.6075863610003998,0.2898794077240116,0.14173663776837764
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,2,0.0009509582968606136,0.8587756331808994,1.1096549058684755,0.4551976797435506,0.38468513051317077
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,3,0.0008125999706052518,0.7995710623427189,0.886918845522078,0.6177682796519616,0.5672249131267995
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,4,0.0006123273863844729,0.7632292622819619,0.7650769226806907,0.6847809494733629,0.6631866163150858
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,5,0.0003898069856852607,0.7310735294131157,0.7679118223089132,0.6798961990535796,0.6460213032188695
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,6,0.00018911166289971543,0.698648028656341,0.7315556418347988,0.692260723553656,0.6684374889470419
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,7,4.999158807212123e-05,0.6700919958737304,0.6980617217227095,0.7116470767821707,0.6958433790718304
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f1-s2753-e52955c401e9,1,2a6f629edbc3f4218ca0f2445120968b7c6ea368c3760d66cf339cb5f9056539,8,1.1982178318437065e-09,0.6493071740378442,0.6964042888872679,0.7121050221340254,0.6951324168984383
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,1,0.001,1.023244374117651,0.8922130090407743,0.6117557251908396,0.43411142344892606
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,2,0.0009509582968606136,0.8707503291826569,1.0581864568841366,0.5129770992366413,0.4497299376363148
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,3,0.0008125999706052518,0.8144564665679108,0.7602984671374313,0.6830534351145038,0.6729935700055552
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,4,0.0006123273863844729,0.7777839243214116,0.7416135186093454,0.6964885496183206,0.6735587870957201
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,5,0.0003898069856852607,0.7380784517189285,0.7127825288008187,0.7164885496183206,0.7032541520109927
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,6,0.00018911166289971543,0.7097810577587403,0.7059781432151795,0.7131297709923664,0.6935304387803725
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,7,4.999158807212123e-05,0.67979367554645,0.6889948761554164,0.7187786259541985,0.7010804188920092
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f2-s2753-29d5ef810bf2,2,eb5e380bdb6946c4be62b3f2fd776c348bc45ff1a6b2e470718ce2aeb4063aca,8,1.1982178318437065e-09,0.6612019933407868,0.6886401862588547,0.7170992366412213,0.6985017412654769
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,1,0.001,1.0257479131724485,1.0617421763907862,0.5343511450381679,0.31787880275953806
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,2,0.0009509582968606136,0.870177843473078,0.8439783512180998,0.6270229007633588,0.5879461655139998
C2,T1,g2-t1-c2-resnet18,g2-t1-c2-resnet18-f3-s2753-41548f0fa802,3,f6751bf783b8420d73d2d6876fd350172932492a982cf5186a7a1a1fef6188bc,3,0.0008125999706052518,0.8057427568248777,0.7738716648917162,0.6781679389312977,0.6639226719410292
