experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f0-s2026-5444e94d7f03,0,2026,cache,6550,0.753587786259542,0.7161350943291512,0.7849822721898027,0.7161350943291512,0.7452804888968707,0.75196078868686,0.6611482896375395,0.3478382484553982,0.060356194788800124
g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f1-s2026-4a70c208e6c1,1,2026,cache,6551,0.7052358418562051,0.6643301140452256,0.7516131121271652,0.6643301140452256,0.6968692823077642,0.7045394291703215,0.7238302504424878,0.40478921800571177,0.026280885601644016
g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f2-s2026-8a316de3c09e,2,2026,cache,6550,0.7502290076335878,0.7010498028410346,0.7970909340569992,0.7010498028410346,0.7388952306325842,0.7485204517276867,0.6415993013652821,0.3517931922523322,0.021533913130954388
g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f3-s2026-00bc83e754cd,3,2026,cache,6550,0.7487022900763359,0.6994150102776485,0.7971730925583458,0.6994150102776485,0.7371069499185392,0.7460845035987125,0.6386800264906344,0.3502073842319975,0.03974803310070362
g5-c2-t0-resnet18-s2026,g5-c2-t0-resnet18-s2026-f4-s2026-b9ac258333f7,4,2026,cache,6552,0.7535103785103785,0.7162960295596608,0.7894443658192706,0.7162960295596608,0.7468004949586105,0.7517911822550916,0.6699200098791886,0.35335261055272643,0.07153023898555161
