query_id,query_source,gallery_source,encoding_seconds,search_seconds,end_to_end_seconds
44428,teacher,teacher,0.01664563,0.06714400,0.08378963
44429,teacher,teacher,0.01662339,0.06742098,0.08404436
44433,teacher,teacher,0.01642139,0.06697558,0.08339697
44435,teacher,teacher,0.01638621,0.06710304,0.08348925
44436,teacher,teacher,0.01664470,0.06676836,0.08341307
44442,teacher,teacher,0.01691330,0.06701988,0.08393317
44448,teacher,teacher,0.01681301,0.09575366,0.11256668
44465,teacher,teacher,0.01685721,0.06684048,0.08369769
44492,teacher,teacher,0.01674054,0.06693000,0.08367054
44493,teacher,teacher,0.01689037,0.06696362,0.08385399
44494,teacher,teacher,0.01686335,0.06711228,0.08397563
44550,teacher,teacher,0.01674848,0.06713132,0.08387980
44585,teacher,teacher,0.01729154,0.06745058,0.08474212
44586,teacher,teacher,0.01727753,0.06712146,0.08439899
44589,teacher,teacher,0.01646986,0.06711686,0.08358672
44590,teacher,teacher,0.01672099,0.06662429,0.08334528
44591,teacher,teacher,0.01662884,0.06684503,0.08347386
44592,teacher,teacher,0.01664230,0.06733728,0.08397958
44593,teacher,teacher,0.01671125,0.06703464,0.08374589
44594,teacher,teacher,0.01676325,0.06692335,0.08368660
44601,teacher,teacher,0.01687766,0.06716795,0.08404560
44610,teacher,teacher,0.01722919,0.06710709,0.08433628
44613,teacher,teacher,0.01682315,0.06743053,0.08425368
44615,teacher,teacher,0.01672416,0.06681818,0.08354234
44616,teacher,teacher,0.01655087,0.06696891,0.08351978
44618,teacher,teacher,0.01666940,0.06691035,0.08357976
44656,teacher,teacher,0.01767133,0.06700885,0.08468018
44668,teacher,teacher,0.01745400,0.06697217,0.08442617
44678,teacher,teacher,0.01741038,0.06690380,0.08431419
44681,teacher,teacher,0.01716962,0.06689224,0.08406185
44684,teacher,teacher,0.01759618,0.06668553,0.08428171
44690,teacher,teacher,0.01750055,0.06681447,0.08431502
44691,teacher,teacher,0.01728839,0.06683417,0.08412256
44697,teacher,teacher,0.01759110,0.06673378,0.08432488
44699,teacher,teacher,0.01750729,0.06699451,0.08450179
44701,teacher,teacher,0.01737171,0.06734938,0.08472108
44708,teacher,teacher,0.01721554,0.06732530,0.08454084
44717,teacher,teacher,0.01661983,0.06735641,0.08397624
44723,teacher,teacher,0.01664557,0.06711663,0.08376220
44731,teacher,teacher,0.01672927,0.06700942,0.08373869
44743,teacher,teacher,0.01689334,0.06690734,0.08380068
44745,teacher,teacher,0.01695705,0.06715833,0.08411538
44756,teacher,teacher,0.01680854,0.06728006,0.08408860
44759,teacher,teacher,0.01700947,0.06733954,0.08434900
44766,teacher,teacher,0.01677581,0.06757007,0.08434587
44769,teacher,teacher,0.01675954,0.06739623,0.08415577
44770,teacher,teacher,0.01705521,0.06726666,0.08432187
44772,teacher,teacher,0.01701653,0.06758126,0.08459779
44773,teacher,teacher,0.01691578,0.06728410,0.08419988
44776,teacher,teacher,0.01690083,0.06737794,0.08427877
44785,teacher,teacher,0.01672480,0.06776987,0.08449466
44815,teacher,teacher,0.01732722,0.06804023,0.08536745
44816,teacher,teacher,0.01738317,0.06754877,0.08493194
44830,teacher,teacher,0.01756975,0.06740592,0.08497567
44837,teacher,teacher,0.01742031,0.06717036,0.08459067
44840,teacher,teacher,0.01741721,0.06688087,0.08429808
44841,teacher,teacher,0.01746266,0.06685583,0.08431849
44847,teacher,teacher,0.01766052,0.06690365,0.08456417
44850,teacher,teacher,0.01762904,0.06720307,0.08483211
44852,teacher,teacher,0.01767865,0.06729571,0.08497436
44854,teacher,teacher,0.01725135,0.06705966,0.08431102
44858,teacher,teacher,0.01763994,0.06696685,0.08460679
44860,teacher,teacher,0.01748748,0.06739878,0.08488626
44862,teacher,teacher,0.01734211,0.06714389,0.08448599
44875,teacher,teacher,0.01735286,0.06737731,0.08473017
44877,teacher,teacher,0.01728020,0.06752187,0.08480207
44879,teacher,teacher,0.01741307,0.06695539,0.08436846
44882,teacher,teacher,0.01732336,0.06696686,0.08429022
44883,teacher,teacher,0.01735402,0.06673843,0.08409244
44884,teacher,teacher,0.01741829,0.06700690,0.08442519
44893,teacher,teacher,0.01739458,0.06696453,0.08435911
44897,teacher,teacher,0.01743143,0.06700370,0.08443513
44899,teacher,teacher,0.01739453,0.06694212,0.08433665
44901,teacher,teacher,0.01741097,0.06670911,0.08412008
44903,teacher,teacher,0.01752059,0.06686701,0.08438759
44908,teacher,teacher,0.01758701,0.06690063,0.08448764
44914,teacher,teacher,0.01700952,0.06706826,0.08407778
44917,teacher,teacher,0.01720487,0.06694460,0.08414947
44927,teacher,teacher,0.01745219,0.06704636,0.08449854
44934,teacher,teacher,0.01680115,0.06739148,0.08419264
44950,teacher,teacher,0.01657594,0.06720928,0.08378522
44954,teacher,teacher,0.01667475,0.06721564,0.08389040
44956,teacher,teacher,0.01672494,0.06711638,0.08384132
44963,teacher,teacher,0.01727002,0.06737376,0.08464378
44966,teacher,teacher,0.01710726,0.06714041,0.08424767
44969,teacher,teacher,0.01703933,0.06719985,0.08423918
44975,teacher,teacher,0.01729232,0.06692279,0.08421511
44979,teacher,teacher,0.01682275,0.06674877,0.08357153
45009,teacher,teacher,0.01750203,0.06693261,0.08443464
45010,teacher,teacher,0.01745545,0.06713471,0.08459016
45018,teacher,teacher,0.01736203,0.06722583,0.08458786
45020,teacher,teacher,0.01748901,0.06731430,0.08480330
45038,teacher,teacher,0.01741761,0.06722070,0.08463831
45040,teacher,teacher,0.01698445,0.06753346,0.08451791
45047,teacher,teacher,0.01686505,0.06868249,0.08554754
45075,teacher,teacher,0.01763220,0.06724415,0.08487635
45089,teacher,teacher,0.01758710,0.06742840,0.08501550
45093,teacher,teacher,0.01766373,0.06692554,0.08458927
45095,teacher,teacher,0.01708220,0.06758738,0.08466957
45098,teacher,teacher,0.01763088,0.06740505,0.08503593
45108,teacher,teacher,0.01703404,0.06736575,0.08439979
45122,teacher,teacher,0.01659102,0.06744110,0.08403212
45125,teacher,teacher,0.01622259,0.06729647,0.08351906
45129,teacher,teacher,0.01718904,0.06777106,0.08496009
45131,teacher,teacher,0.01689160,0.06823256,0.08512416
45132,teacher,teacher,0.01701267,0.06850858,0.08552124
45136,teacher,teacher,0.01721668,0.06767018,0.08488686
45144,teacher,teacher,0.01685296,0.06720102,0.08405398
45148,teacher,teacher,0.01736967,0.06736745,0.08473712
45151,teacher,teacher,0.01752979,0.06719819,0.08472799
45157,teacher,teacher,0.01710832,0.06687131,0.08397963
45169,teacher,teacher,0.01696574,0.06696904,0.08393478
45174,teacher,teacher,0.01706025,0.06703585,0.08409609
45189,teacher,teacher,0.01676285,0.06709210,0.08385495
45190,teacher,teacher,0.01648029,0.06747418,0.08395446
45192,teacher,teacher,0.01716208,0.06716114,0.08432322
45194,teacher,teacher,0.01654727,0.06741809,0.08396536
45205,teacher,teacher,0.01722571,0.06694855,0.08417427
45207,teacher,teacher,0.01687952,0.06673996,0.08361947
45213,teacher,teacher,0.01650461,0.06709424,0.08359885
45215,teacher,teacher,0.01674258,0.06723655,0.08397913
45220,teacher,teacher,0.01714872,0.06712513,0.08427385
45229,teacher,teacher,0.01687428,0.06685736,0.08373164
45232,teacher,teacher,0.01695595,0.06712519,0.08408114
45233,teacher,teacher,0.01692562,0.06733013,0.08425574
45235,teacher,teacher,0.01686902,0.06713065,0.08399967
45256,teacher,teacher,0.01732359,0.06916267,0.08648626
45263,teacher,teacher,0.01756715,0.06852763,0.08609479
45264,teacher,teacher,0.01735313,0.06871298,0.08606611
45269,teacher,teacher,0.01722832,0.06851987,0.08574819
45270,teacher,teacher,0.01712236,0.06853468,0.08565705
45271,teacher,teacher,0.01748683,0.06838320,0.08587003
45274,teacher,teacher,0.01669834,0.06855607,0.08525441
45279,teacher,teacher,0.01667691,0.06820128,0.08487819
45286,teacher,teacher,0.01757454,0.06837601,0.08595056
45290,teacher,teacher,0.01696505,0.06855308,0.08551814
45297,teacher,teacher,0.01640197,0.06838194,0.08478392
45298,teacher,teacher,0.01672641,0.06837783,0.08510424
45322,teacher,teacher,0.01709983,0.06857479,0.08567463
45324,teacher,teacher,0.01704107,0.06855271,0.08559378
45325,teacher,teacher,0.01720588,0.06912543,0.08633131
45330,teacher,teacher,0.01710450,0.06864285,0.08574735
45339,teacher,teacher,0.01680552,0.06866554,0.08547107
45345,teacher,teacher,0.01702536,0.07447351,0.09149887
45347,teacher,teacher,0.01689501,0.07061630,0.08751131
45351,teacher,teacher,0.01669170,0.07043349,0.08712519
45352,teacher,teacher,0.01667133,0.07099620,0.08766753
45353,teacher,teacher,0.01681829,0.07069285,0.08751114
45355,teacher,teacher,0.01686438,0.07092370,0.08778808
45357,teacher,teacher,0.01681000,0.07109276,0.08790276
45358,teacher,teacher,0.01681484,0.07098374,0.08779858
45361,teacher,teacher,0.01659963,0.07062950,0.08722913
45362,teacher,teacher,0.01667474,0.07068703,0.08736177
45363,teacher,teacher,0.01653300,0.07067835,0.08721135
45364,teacher,teacher,0.01676560,0.07079719,0.08756279
45366,teacher,teacher,0.01676646,0.07077363,0.08754009
45367,teacher,teacher,0.01682783,0.07065704,0.08748487
45370,teacher,teacher,0.01697758,0.07087336,0.08785094
45376,teacher,teacher,0.01679038,0.06870815,0.08549854
45377,teacher,teacher,0.01689580,0.06871796,0.08561376
45385,teacher,teacher,0.01666295,0.06864431,0.08530726
45386,teacher,teacher,0.01661780,0.06862787,0.08524566
45392,teacher,teacher,0.01655140,0.06859444,0.08514584
45393,teacher,teacher,0.01669926,0.06860618,0.08530544
45400,teacher,teacher,0.01674604,0.06834646,0.08509249
45402,teacher,teacher,0.01653155,0.06800449,0.08453604
45405,teacher,teacher,0.01650221,0.06788580,0.08438801
45407,teacher,teacher,0.01660320,0.06812011,0.08472331
45413,teacher,teacher,0.01653383,0.06792703,0.08446087
45420,teacher,teacher,0.01657159,0.06849088,0.08506247
45422,teacher,teacher,0.01649488,0.06837414,0.08486903
45426,teacher,teacher,0.01653538,0.06875057,0.08528595
45499,teacher,teacher,0.01731711,0.06852155,0.08583866
45500,teacher,teacher,0.01735686,0.06862020,0.08597705
45565,teacher,teacher,0.01671359,0.06874556,0.08545915
45568,teacher,teacher,0.01681612,0.06832492,0.08514104
45578,teacher,teacher,0.01672447,0.06914753,0.08587200
45612,teacher,teacher,0.01681126,0.06890208,0.08571334
45622,teacher,teacher,0.01657328,0.06933724,0.08591052
45624,teacher,teacher,0.01659780,0.06905681,0.08565461
45626,teacher,teacher,0.01792451,0.06922250,0.08714700
45627,teacher,teacher,0.01791228,0.06895198,0.08686425
45628,teacher,teacher,0.01784008,0.06880058,0.08664066
45631,teacher,teacher,0.01796007,0.06861053,0.08657059
45639,teacher,teacher,0.01789416,0.06847506,0.08636922
45642,teacher,teacher,0.01783471,0.06867852,0.08651324
45644,teacher,teacher,0.01787824,0.06892921,0.08680745
45646,teacher,teacher,0.01797406,0.06863493,0.08660899
45653,teacher,teacher,0.01787932,0.06905263,0.08693195
45661,teacher,teacher,0.01749223,0.06853751,0.08602974
45668,teacher,teacher,0.01672567,0.06880939,0.08553506
45677,teacher,teacher,0.01646660,0.06908260,0.08554919
45760,teacher,teacher,0.01654158,0.06910763,0.08564921
45762,teacher,teacher,0.01645508,0.06893394,0.08538901
45767,teacher,teacher,0.01657488,0.06901612,0.08559100
45770,teacher,teacher,0.01653975,0.06901167,0.08555142
45775,teacher,teacher,0.01735960,0.06890620,0.08626580
45780,teacher,teacher,0.01735364,0.06904486,0.08639850
45811,teacher,teacher,0.01658998,0.06904908,0.08563906
45822,teacher,teacher,0.01686145,0.06866087,0.08552232
45824,teacher,teacher,0.01642988,0.06857045,0.08500033
45826,teacher,teacher,0.01659567,0.06878152,0.08537718
45843,teacher,teacher,0.01734521,0.06877224,0.08611745
45859,teacher,teacher,0.01721019,0.06795270,0.08516289
45863,teacher,teacher,0.01738785,0.06805377,0.08544162
45864,teacher,teacher,0.01686634,0.06795134,0.08481768
45873,teacher,teacher,0.01704054,0.06783303,0.08487357
45874,teacher,teacher,0.01728715,0.06770469,0.08499184
45892,teacher,teacher,0.01675970,0.06778608,0.08454578
45907,teacher,teacher,0.01710105,0.06829437,0.08539542
45909,teacher,teacher,0.01658635,0.06829006,0.08487641
45936,teacher,teacher,0.01694503,0.06780652,0.08475156
45949,teacher,teacher,0.01725594,0.06810497,0.08536092
45973,teacher,teacher,0.01747451,0.06826240,0.08573691
45986,teacher,teacher,0.01762755,0.06864697,0.08627451
45987,teacher,teacher,0.01756245,0.06793294,0.08549540
45988,teacher,teacher,0.01738508,0.06785412,0.08523920
45989,teacher,teacher,0.01766984,0.06730620,0.08497604
45990,teacher,teacher,0.01736065,0.06743138,0.08479203
46000,teacher,teacher,0.01754925,0.06748380,0.08503306
46001,teacher,teacher,0.01729612,0.06772716,0.08502328
46011,teacher,teacher,0.01729151,0.06706504,0.08435655
46013,teacher,teacher,0.01738000,0.06704019,0.08442019
46044,teacher,teacher,0.01641100,0.06696313,0.08337413
46045,teacher,teacher,0.01633543,0.06701391,0.08334933
46047,teacher,teacher,0.01647457,0.06713652,0.08361108
46048,teacher,teacher,0.01659411,0.06688458,0.08347868
46049,teacher,teacher,0.01625849,0.06685619,0.08311468
46050,teacher,teacher,0.01621540,0.06715473,0.08337013
46051,teacher,teacher,0.01657613,0.06688146,0.08345758
46052,teacher,teacher,0.01659918,0.06713755,0.08373673
46054,teacher,teacher,0.01624278,0.06684516,0.08308794
46059,teacher,teacher,0.01731616,0.06704174,0.08435790
46060,teacher,teacher,0.01684017,0.06700304,0.08384321
46068,teacher,teacher,0.01665776,0.06736015,0.08401792
46069,teacher,teacher,0.01654016,0.06702518,0.08356534
46070,teacher,teacher,0.01657635,0.06690531,0.08348166
46071,teacher,teacher,0.01663347,0.06682378,0.08345724
46072,teacher,teacher,0.01661749,0.06692034,0.08353783
46073,teacher,teacher,0.01663360,0.06676895,0.08340255
46075,teacher,teacher,0.01666052,0.06685745,0.08351797
46093,teacher,teacher,0.01681278,0.06707696,0.08388975
46099,teacher,teacher,0.01693063,0.06699058,0.08392120
46103,teacher,teacher,0.01652703,0.06704981,0.08357684
46105,teacher,teacher,0.01660964,0.06772758,0.08433721
46108,teacher,teacher,0.01659031,0.06768927,0.08427958
46111,teacher,teacher,0.01665133,0.06769860,0.08434993
46113,teacher,teacher,0.01709589,0.06758520,0.08468109
46124,teacher,teacher,0.01721279,0.06763487,0.08484767
46128,teacher,teacher,0.01757430,0.06760936,0.08518366
46145,teacher,teacher,0.01726327,0.06781597,0.08507924
46150,teacher,teacher,0.01734421,0.06751230,0.08485651
46158,teacher,teacher,0.01767750,0.06761593,0.08529343
46169,teacher,teacher,0.01731427,0.06708342,0.08439769
46174,teacher,teacher,0.01725798,0.06722686,0.08448485
46175,teacher,teacher,0.01727610,0.06706175,0.08433786
46176,teacher,teacher,0.01731867,0.06707334,0.08439201
46177,teacher,teacher,0.01674402,0.06720218,0.08394620
46184,teacher,teacher,0.01749492,0.06713484,0.08462976
46188,teacher,teacher,0.01754814,0.06705778,0.08460593
46192,teacher,teacher,0.01766315,0.06729210,0.08495525
46198,teacher,teacher,0.01742552,0.06714950,0.08457502
46210,teacher,teacher,0.01670245,0.06728403,0.08398648
46246,teacher,teacher,0.01730375,0.06709263,0.08439638
46256,teacher,teacher,0.01744484,0.06704609,0.08449094
46282,teacher,teacher,0.01726078,0.06684284,0.08410362
46283,teacher,teacher,0.01726935,0.06685955,0.08412890
46284,teacher,teacher,0.01765706,0.06719600,0.08485306
46285,teacher,teacher,0.01730804,0.06700268,0.08431072
46288,teacher,teacher,0.01751369,0.06779000,0.08530368
46300,teacher,teacher,0.01657257,0.06763289,0.08420546
46301,teacher,teacher,0.01677601,0.06778252,0.08455852
46306,teacher,teacher,0.01674022,0.06811480,0.08485502
46313,teacher,teacher,0.01772230,0.06750460,0.08522691
46323,teacher,teacher,0.01690255,0.06762437,0.08452691
46324,teacher,teacher,0.01686291,0.06753990,0.08440281
46334,teacher,teacher,0.01667857,0.06748085,0.08415942
46338,teacher,teacher,0.01696731,0.06760761,0.08457492
46377,teacher,teacher,0.01759670,0.06735372,0.08495042
46379,teacher,teacher,0.01727128,0.06754595,0.08481723
46383,teacher,teacher,0.01744023,0.06791646,0.08535669
46387,teacher,teacher,0.01754228,0.06778500,0.08532728
46393,teacher,teacher,0.01740809,0.06775918,0.08516727
46394,teacher,teacher,0.01725991,0.06767581,0.08493573
46396,teacher,teacher,0.01730549,0.06704704,0.08435252
46403,teacher,teacher,0.01744590,0.06686923,0.08431513
46407,teacher,teacher,0.01726408,0.06699085,0.08425493
46408,teacher,teacher,0.01759674,0.06741225,0.08500899
46410,teacher,teacher,0.01744693,0.06709936,0.08454629
46411,teacher,teacher,0.01741264,0.06694243,0.08435507
46490,teacher,teacher,0.01691045,0.06678258,0.08369303
46507,teacher,teacher,0.01698979,0.06694665,0.08393644
46538,teacher,teacher,0.01721741,0.06710472,0.08432213
46546,teacher,teacher,0.01701921,0.06688777,0.08390697
46552,teacher,teacher,0.01718862,0.06710348,0.08429210
46562,teacher,teacher,0.01783179,0.06754127,0.08537306
46583,teacher,teacher,0.01654946,0.06712250,0.08367196
46585,teacher,teacher,0.01655118,0.06734052,0.08389170
46593,teacher,teacher,0.01651117,0.06713110,0.08364227
46594,teacher,teacher,0.01676911,0.06730150,0.08407060
46598,teacher,teacher,0.01685269,0.06706890,0.08392159
46601,teacher,teacher,0.01677730,0.06736616,0.08414347
46602,teacher,teacher,0.01656056,0.06702270,0.08358326
46625,teacher,teacher,0.01668153,0.06759397,0.08427550
46626,teacher,teacher,0.01639421,0.06727216,0.08366637
46630,teacher,teacher,0.01661202,0.06712815,0.08374017
46631,teacher,teacher,0.01667066,0.06705893,0.08372960
46652,teacher,teacher,0.01648692,0.06714518,0.08363210
46655,teacher,teacher,0.01662751,0.06747398,0.08410149
46662,teacher,teacher,0.01649211,0.06724823,0.08374034
46667,teacher,teacher,0.01653039,0.06719098,0.08372137
46674,teacher,teacher,0.01691016,0.06753261,0.08444277
46675,teacher,teacher,0.01688646,0.06730554,0.08419200
46676,teacher,teacher,0.01711166,0.06769237,0.08480403
46677,teacher,teacher,0.01730905,0.06721318,0.08452223
46679,teacher,teacher,0.01686162,0.06712416,0.08398578
46680,teacher,teacher,0.01693185,0.06722899,0.08416085
46681,teacher,teacher,0.01692835,0.06728779,0.08421614
46690,teacher,teacher,0.01657965,0.06716197,0.08374162
46691,teacher,teacher,0.01645735,0.06756876,0.08402611
46719,teacher,teacher,0.01653209,0.06743131,0.08396340
46721,teacher,teacher,0.01644237,0.06720081,0.08364318
46723,teacher,teacher,0.01657815,0.06739695,0.08397510
46728,teacher,teacher,0.01681634,0.07318924,0.09000558
46729,teacher,teacher,0.01670560,0.06796785,0.08467345
46734,teacher,teacher,0.01758456,0.06754155,0.08512611
46738,teacher,teacher,0.01752771,0.06748939,0.08501711
46748,teacher,teacher,0.01704690,0.06748843,0.08453533
46763,teacher,teacher,0.01642401,0.06703953,0.08346353
46782,teacher,teacher,0.01646178,0.06695927,0.08342105
46783,teacher,teacher,0.01674922,0.06714273,0.08389194
46784,teacher,teacher,0.01650702,0.06700153,0.08350855
46789,teacher,teacher,0.01649829,0.06697464,0.08347293
46800,teacher,teacher,0.01698454,0.06718781,0.08417235
46801,teacher,teacher,0.01694067,0.06695326,0.08389394
46810,teacher,teacher,0.01722335,0.06722285,0.08444620
46813,teacher,teacher,0.01706797,0.06719063,0.08425860
46814,teacher,teacher,0.01713307,0.06709683,0.08422990
46831,teacher,teacher,0.01702222,0.06711901,0.08414123
46834,teacher,teacher,0.01658216,0.06733780,0.08391995
46839,teacher,teacher,0.01659551,0.06695765,0.08355316
46852,teacher,teacher,0.01659135,0.06739173,0.08398308
46884,teacher,teacher,0.01665483,0.06717573,0.08383056
46898,teacher,teacher,0.01742490,0.06722659,0.08465149
46899,teacher,teacher,0.01738990,0.06726900,0.08465890
46900,teacher,teacher,0.01747882,0.06712017,0.08459899
46901,teacher,teacher,0.01753946,0.06699098,0.08453044
46917,teacher,teacher,0.01640200,0.06697298,0.08337498
46918,teacher,teacher,0.01637457,0.09655461,0.11292918
46933,teacher,teacher,0.01644551,0.06735531,0.08380082
46944,teacher,teacher,0.01679596,0.06706998,0.08386595
46957,teacher,teacher,0.01642955,0.06706638,0.08349593
46975,teacher,teacher,0.01714572,0.06743489,0.08458061
46979,teacher,teacher,0.01706441,0.06701890,0.08408330
46987,teacher,teacher,0.01728247,0.06710039,0.08438286
47005,teacher,teacher,0.01720284,0.06693468,0.08413752
47010,teacher,teacher,0.01750169,0.06683972,0.08434140
47012,teacher,teacher,0.01731622,0.06694882,0.08426504
47019,teacher,teacher,0.01722393,0.06701710,0.08424102
47022,teacher,teacher,0.01726274,0.06723802,0.08450076
47039,teacher,teacher,0.01739833,0.06764524,0.08504358
47045,teacher,teacher,0.01744955,0.06779744,0.08524699
47047,teacher,teacher,0.01730949,0.06757067,0.08488016
47061,teacher,teacher,0.01749980,0.06782537,0.08532517
47066,teacher,teacher,0.01747477,0.06769103,0.08516580
47070,teacher,teacher,0.01734720,0.06767182,0.08501902
47072,teacher,teacher,0.01727286,0.06758985,0.08486271
47084,teacher,teacher,0.01686216,0.06757419,0.08443635
47090,teacher,teacher,0.01668862,0.06756045,0.08424907
47095,teacher,teacher,0.01678697,0.06752779,0.08431477
47110,teacher,teacher,0.01669027,0.06755834,0.08424861
47113,teacher,teacher,0.01677500,0.06750960,0.08428460
47115,teacher,teacher,0.01661577,0.06771482,0.08433059
47122,teacher,teacher,0.01671103,0.06747691,0.08418794
47131,teacher,teacher,0.01755573,0.06722155,0.08477728
47132,teacher,teacher,0.01702102,0.06746432,0.08448533
47168,teacher,teacher,0.01690893,0.06762921,0.08453813
47183,teacher,teacher,0.01689435,0.06741732,0.08431167
47224,teacher,teacher,0.01672992,0.06785860,0.08458852
47239,teacher,teacher,0.01710976,0.06813990,0.08524966
47240,teacher,teacher,0.01712379,0.06794203,0.08506582
47243,teacher,teacher,0.01700647,0.06779559,0.08480206
47248,teacher,teacher,0.01703756,0.06797750,0.08501506
47250,teacher,teacher,0.01807222,0.06792271,0.08599493
47255,teacher,teacher,0.01809062,0.06790667,0.08599728
47258,teacher,teacher,0.01795835,0.06782442,0.08578277
47266,teacher,teacher,0.01785841,0.06767266,0.08553107
47268,teacher,teacher,0.01783210,0.06753423,0.08536634
47274,teacher,teacher,0.01794489,0.06759826,0.08554314
47284,teacher,teacher,0.01720794,0.06733683,0.08454477
47285,teacher,teacher,0.01730616,0.06726621,0.08457237
47290,teacher,teacher,0.01674485,0.06746803,0.08421287
47294,teacher,teacher,0.01694014,0.06757449,0.08451463
47298,teacher,teacher,0.01714120,0.06741710,0.08455830
47308,teacher,teacher,0.01710747,0.06784231,0.08494978
47316,teacher,teacher,0.01687598,0.06745368,0.08432966
47324,teacher,teacher,0.01659402,0.06764779,0.08424181
47335,teacher,teacher,0.01726501,0.06755778,0.08482279
47336,teacher,teacher,0.01686623,0.06770779,0.08457402
47340,teacher,teacher,0.01699163,0.06767697,0.08466860
47342,teacher,teacher,0.01702750,0.06747785,0.08450534
47347,teacher,teacher,0.01650269,0.06745524,0.08395793
47348,teacher,teacher,0.01690411,0.06742965,0.08433376
47350,teacher,teacher,0.01727279,0.06754730,0.08482009
47355,teacher,teacher,0.01737086,0.06757813,0.08494899
47360,teacher,teacher,0.01680061,0.06736887,0.08416949
47364,teacher,teacher,0.01695702,0.06736286,0.08431989
47369,teacher,teacher,0.01659146,0.06727357,0.08386503
47373,teacher,teacher,0.01749388,0.06703645,0.08453032
47376,teacher,teacher,0.01699553,0.06717714,0.08417267
47380,teacher,teacher,0.01708702,0.06706382,0.08415085
47395,teacher,teacher,0.01699435,0.06737680,0.08437115
47399,teacher,teacher,0.01640617,0.06713976,0.08354593
47411,teacher,teacher,0.01745660,0.06700435,0.08446095
47419,teacher,teacher,0.01695123,0.06721618,0.08416742
47421,teacher,teacher,0.01687067,0.06703531,0.08390597
47429,teacher,teacher,0.01721121,0.06692240,0.08413362
47464,teacher,teacher,0.01662721,0.06732802,0.08395522
47504,teacher,teacher,0.01743463,0.06692810,0.08436273
47512,teacher,teacher,0.01774922,0.06700639,0.08475561
47517,teacher,teacher,0.01792159,0.06718963,0.08511121
47527,teacher,teacher,0.01785874,0.06781193,0.08567068
47562,teacher,teacher,0.01622219,0.06744522,0.08366741
47566,teacher,teacher,0.01648224,0.06761669,0.08409892
47571,teacher,teacher,0.01659937,0.06753807,0.08413744
47576,teacher,teacher,0.01654133,0.06761798,0.08415931
47580,teacher,teacher,0.01659945,0.06736072,0.08396017
47596,teacher,teacher,0.01662780,0.06737538,0.08400318
47598,teacher,teacher,0.01662749,0.06791421,0.08454169
47602,teacher,teacher,0.01676001,0.06795604,0.08471605
47610,teacher,teacher,0.01660585,0.06702204,0.08362788
47612,teacher,teacher,0.01651342,0.06743598,0.08394940
47621,teacher,teacher,0.01646163,0.06715466,0.08361628
47626,teacher,teacher,0.01670499,0.06754124,0.08424623
47629,teacher,teacher,0.01648992,0.06776586,0.08425578
47638,teacher,teacher,0.01744969,0.06731575,0.08476544
47641,teacher,teacher,0.01677449,0.06722112,0.08399561
47663,teacher,teacher,0.01756742,0.06728475,0.08485217
47665,teacher,teacher,0.01734578,0.06740097,0.08474675
47668,teacher,teacher,0.01758255,0.06718786,0.08477041
47674,teacher,teacher,0.01758097,0.06721710,0.08479807
47675,teacher,teacher,0.01740353,0.06734788,0.08475142
47679,teacher,teacher,0.01766737,0.06724857,0.08491595
47680,teacher,teacher,0.01675140,0.06708456,0.08383596
47857,teacher,teacher,0.01711563,0.06720438,0.08432002
48010,teacher,teacher,0.01729701,0.06700282,0.08429983
48016,teacher,teacher,0.01741559,0.06732105,0.08473664
48017,teacher,teacher,0.01728559,0.06724477,0.08453036
48028,teacher,teacher,0.01715056,0.06720727,0.08435783
48031,teacher,teacher,0.01711862,0.06703597,0.08415460
48032,teacher,teacher,0.01755486,0.06711642,0.08467128
48033,teacher,teacher,0.01757126,0.06710398,0.08467524
48035,teacher,teacher,0.01689969,0.06733704,0.08423673
48036,teacher,teacher,0.01702871,0.06721990,0.08424861
48037,teacher,teacher,0.01694876,0.06706150,0.08401027
48039,teacher,teacher,0.01765118,0.06704718,0.08469836
48042,teacher,teacher,0.01738213,0.06752231,0.08490445
48064,teacher,teacher,0.01739040,0.06736174,0.08475215
48074,teacher,teacher,0.01749660,0.06687443,0.08437102
48082,teacher,teacher,0.01738782,0.06701914,0.08440696
48088,teacher,teacher,0.01763207,0.06693892,0.08457099
48089,teacher,teacher,0.01720635,0.06712582,0.08433217
48097,teacher,teacher,0.01693419,0.06726340,0.08419759
48106,teacher,teacher,0.01754042,0.06754750,0.08508792
48121,teacher,teacher,0.01660194,0.06762329,0.08422523
48123,teacher,teacher,0.01652122,0.06764542,0.08416665
48127,teacher,teacher,0.01665041,0.06758819,0.08423860
48129,teacher,teacher,0.01683847,0.06688302,0.08372149
48130,teacher,teacher,0.01684963,0.06723302,0.08408265
48139,teacher,teacher,0.01691865,0.06682983,0.08374848
48140,teacher,teacher,0.01683397,0.06724227,0.08407624
48141,teacher,teacher,0.01651991,0.06701175,0.08353166
48145,teacher,teacher,0.01671775,0.06684947,0.08356722
48147,teacher,teacher,0.01671539,0.06697268,0.08368807
48150,teacher,teacher,0.01650562,0.06714069,0.08364631
48152,teacher,teacher,0.01683901,0.06727098,0.08410999
48159,teacher,teacher,0.01671936,0.06694942,0.08366878
48167,teacher,teacher,0.01679166,0.06692856,0.08372023
48168,teacher,teacher,0.01674654,0.06738890,0.08413544
48169,teacher,teacher,0.01692085,0.06676844,0.08368929
48170,teacher,teacher,0.01689538,0.06692601,0.08382139
