experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g4-p0s-resnet18-standard-scratch,g4-p0s-resnet18-standard-scratch-f0-s2753-7db32dfd4d00,0,2753,cache,6550,0.7386259541984733,0.7054214621218273,0.7567840191759544,0.7054214621218273,0.7267681301901548,0.7381319657924339,0.7587171095399169,0.38142069670863754,0.09867466171467651
g4-p0s-resnet18-standard-scratch,g4-p0s-resnet18-standard-scratch-f1-s2753-7a226944ac54,1,2753,cache,6551,0.7397343916959243,0.6979292711366543,0.7659179131958932,0.6979292711366543,0.725752398304514,0.738368345089785,0.762607639087674,0.3805469490403325,0.1050143730741257
g4-p0s-resnet18-standard-scratch,g4-p0s-resnet18-standard-scratch-f2-s2753-cfcc35d1caa9,2,2753,cache,6550,0.7493129770992366,0.6912013893652434,0.8014509091578292,0.6912013893652434,0.7330398640472745,0.7454998485691218,0.6593649652998219,0.3540849203773213,0.04739066461368828
g4-p0s-resnet18-standard-scratch,g4-p0s-resnet18-standard-scratch-f3-s2753-6ba1c348e038,3,2753,cache,6550,0.7505343511450382,0.7174745544362651,0.7785805253361726,0.7174745544362651,0.7409625643353914,0.7501525566738715,0.6927859990598321,0.3602304793161833,0.0756405230740679
g4-p0s-resnet18-standard-scratch,g4-p0s-resnet18-standard-scratch-f4-s2753-3a6604ca32a6,4,2753,cache,6552,0.735958485958486,0.6979721295310244,0.7726636181018969,0.6979721295310244,0.7287943142927247,0.7352247391774839,0.679766739262088,0.37179072850746636,0.04486600229146788
