amp_enabled,analysis_config_sha256,cache_key,candidate,checkpoint_run_id,checkpoint_sha256,condition,coverage_sha256,device,experiment_id,fold,git_commit,history_sha256,image_set_sha256,implementation_sha256,label_map_sha256,manifest_path,peak_vram_bytes,prediction_path,prediction_sha256,probe_id,rows,runtime_seconds,schema_version,seed,split_sha256,status,condition_spec_condition,condition_spec_kind,condition_spec_source,condition_spec_quality,condition_spec_subsampling,condition_spec_factor,condition_spec_radius
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,b1534d04fb502e61d022edbe9e154807c5c5f5dc3b196326fb04957ead0dba80,C2,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,clean,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g3-c2-t0-resnet18,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,aadb640ce6d1ed88ea81351ce0c6972b5da35d58384c42e264a23e949b99a9de,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/b1534d04fb502e61d022edbe9e154807c5c5f5dc3b196326fb04957ead0dba80/manifest.json,534736896,tmp/task2/robustness/b1534d04fb502e61d022edbe9e154807c5c5f5dc3b196326fb04957ead0dba80/predictions.csv,b9e6885fda6a4f18dc90a31e4623dd76d6c37b5517484878fbaf2f0381a87300,c2-f0-clean-b1534d04fb50,6550,21.208090300031472,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,7d9bb84205279e46597b589af2290bbf3199f98c4283756245399eef0f33e08d,C2,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,clean,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g3-c2-t0-resnet18,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,6e51e0dd9039236f8aedfd1a23825aaeff605b68df88a6e783ecc6211c1f0913,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/7d9bb84205279e46597b589af2290bbf3199f98c4283756245399eef0f33e08d/manifest.json,534736896,tmp/task2/robustness/7d9bb84205279e46597b589af2290bbf3199f98c4283756245399eef0f33e08d/predictions.csv,4d829f3a389206103514e5b76e3838901760583a5f2fd11254e7d208d48e1f3c,c2-f1-clean-7d9bb8420527,6551,21.637825199984945,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,0558e59da137a5917152341f6352bc2c8b953fd9c8b87d2f6e6113d1c004944e,C2,g3-c2-t0-resnet18-f2-s2753-80377ad03917,a36f7610d8919a858f6c364ac6f7f5f42b73a406f6520686e954d247d148fcea,clean,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g3-c2-t0-resnet18,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,877358f846e9f0884b436ec206dfa459ef7e253449672de0f498106dc57c4e39,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/0558e59da137a5917152341f6352bc2c8b953fd9c8b87d2f6e6113d1c004944e/manifest.json,534736896,tmp/task2/robustness/0558e59da137a5917152341f6352bc2c8b953fd9c8b87d2f6e6113d1c004944e/predictions.csv,d7dad9dfbc4047ed0ad90cd97ad63e9dac02120009f9749cc8fef58e01cc5d71,c2-f2-clean-0558e59da137,6550,21.39010189997498,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,45ca87586a5b6e5ae54f3342543e59b687273ed25281a3a3b921f56114faad55,C2,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,clean,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g3-c2-t0-resnet18,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,b363057731cd949c3c3dd927e7e0a2c5948683e04940468549793af2f40c7fb4,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/45ca87586a5b6e5ae54f3342543e59b687273ed25281a3a3b921f56114faad55/manifest.json,534736896,tmp/task2/robustness/45ca87586a5b6e5ae54f3342543e59b687273ed25281a3a3b921f56114faad55/predictions.csv,b77b495e4b64179b3f5b6c8ee64646d2edf4c312738901945a40ba7594ecb3fe,c2-f3-clean-45ca87586a5b,6550,21.354241300025024,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,73cf832ff38a80042da03d2c891e670b2eff4bd5d53979de245df15b7dbd79c4,C2,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,clean,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g3-c2-t0-resnet18,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,505fbead648bcc435ad7805d24d61532a3c9c48d942cf34d6b0b6c4192811fe4,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/73cf832ff38a80042da03d2c891e670b2eff4bd5d53979de245df15b7dbd79c4/manifest.json,534736896,tmp/task2/robustness/73cf832ff38a80042da03d2c891e670b2eff4bd5d53979de245df15b7dbd79c4/predictions.csv,206f47e5b2397f399b01beaccd5f9d1cd6681dd1e6eceaebf8d7fad873ece728,c2-f4-clean-73cf832ff38a,6552,33.344743699999526,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,clean,none,re_inferred_and_verified_against_frozen_oof,,,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,829f4d290d211b28e56df83b5a59bfc1290d8034c9ad005be251b83b1be3147b,C2,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,gaussian_blur_radius_1,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g3-c2-t0-resnet18,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,aadb640ce6d1ed88ea81351ce0c6972b5da35d58384c42e264a23e949b99a9de,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/829f4d290d211b28e56df83b5a59bfc1290d8034c9ad005be251b83b1be3147b/manifest.json,534736896,tmp/task2/robustness/829f4d290d211b28e56df83b5a59bfc1290d8034c9ad005be251b83b1be3147b/predictions.csv,fda612ca7c167e0e0e6beba8b25acfac4553af71189dd64ee36a2b026fd2debf,c2-f0-gaussian_blur_radius_1-829f4d290d21,6550,20.11197029997129,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,40e29a10ed99e6f0411fd5c5fcaa003c6a51772d2ad3ef1e9131cd67c6e5eec6,C2,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,gaussian_blur_radius_1,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g3-c2-t0-resnet18,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,6e51e0dd9039236f8aedfd1a23825aaeff605b68df88a6e783ecc6211c1f0913,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/40e29a10ed99e6f0411fd5c5fcaa003c6a51772d2ad3ef1e9131cd67c6e5eec6/manifest.json,534736896,tmp/task2/robustness/40e29a10ed99e6f0411fd5c5fcaa003c6a51772d2ad3ef1e9131cd67c6e5eec6/predictions.csv,e285c6d043b208ea9ce4bac6ea02b2343c27c7562e331c780fc90438be0c2a5d,c2-f1-gaussian_blur_radius_1-40e29a10ed99,6551,22.089598300051875,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,39c8cf6a337d7b9bbdfe5834ade1777431a3a870e7b1157665d267608e196898,C2,g3-c2-t0-resnet18-f2-s2753-80377ad03917,a36f7610d8919a858f6c364ac6f7f5f42b73a406f6520686e954d247d148fcea,gaussian_blur_radius_1,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g3-c2-t0-resnet18,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,877358f846e9f0884b436ec206dfa459ef7e253449672de0f498106dc57c4e39,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/39c8cf6a337d7b9bbdfe5834ade1777431a3a870e7b1157665d267608e196898/manifest.json,534736896,tmp/task2/robustness/39c8cf6a337d7b9bbdfe5834ade1777431a3a870e7b1157665d267608e196898/predictions.csv,73d42df705eeea8dbc952f2f08dcca4713b304b923ea4bdae924441e4bbbefc7,c2-f2-gaussian_blur_radius_1-39c8cf6a337d,6550,21.311931700038258,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,3bebb7491ca265948dbf48218f682045d9c1608ea6f66bfb346a53694a396925,C2,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,gaussian_blur_radius_1,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g3-c2-t0-resnet18,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,b363057731cd949c3c3dd927e7e0a2c5948683e04940468549793af2f40c7fb4,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/3bebb7491ca265948dbf48218f682045d9c1608ea6f66bfb346a53694a396925/manifest.json,534736896,tmp/task2/robustness/3bebb7491ca265948dbf48218f682045d9c1608ea6f66bfb346a53694a396925/predictions.csv,a1f8591a1ed8afbc0b8f9aff60895b7a925a9c1ae52486559cd594b3b5b73185,c2-f3-gaussian_blur_radius_1-3bebb7491ca2,6550,33.498011699994095,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,2613b99de44cd0022d66a5061ff48d1769f3de32877a1bc51d64a5ed486ab98b,C2,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,gaussian_blur_radius_1,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g3-c2-t0-resnet18,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,505fbead648bcc435ad7805d24d61532a3c9c48d942cf34d6b0b6c4192811fe4,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/2613b99de44cd0022d66a5061ff48d1769f3de32877a1bc51d64a5ed486ab98b/manifest.json,534736896,tmp/task2/robustness/2613b99de44cd0022d66a5061ff48d1769f3de32877a1bc51d64a5ed486ab98b/predictions.csv,d1a6a08b72ae1531b54ff11b1bfd40bc9c41604a3b25cf47aeeda5ea9260cba3,c2-f4-gaussian_blur_radius_1-2613b99de44c,6552,35.01199109997833,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,gaussian_blur_radius_1,gaussian_blur,,,,,1.0
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,59f9ffce63d5aa7e1fc654a8ff89e198019c599d58f4cfcc6aa8d0e36140ef77,C2,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,jpeg_quality_85,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g3-c2-t0-resnet18,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,aadb640ce6d1ed88ea81351ce0c6972b5da35d58384c42e264a23e949b99a9de,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/59f9ffce63d5aa7e1fc654a8ff89e198019c599d58f4cfcc6aa8d0e36140ef77/manifest.json,534736896,tmp/task2/robustness/59f9ffce63d5aa7e1fc654a8ff89e198019c599d58f4cfcc6aa8d0e36140ef77/predictions.csv,bc9897c9f35a7e98ef3c963765953c842983b35eb4eb4f4bc8f4554989af8302,c2-f0-jpeg_quality_85-59f9ffce63d5,6550,21.783540999982506,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,fcd83c58ce962af4c9b68c54466afa7eaa6ba1e43b3460584cf95d8f864327a4,C2,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,jpeg_quality_85,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g3-c2-t0-resnet18,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,6e51e0dd9039236f8aedfd1a23825aaeff605b68df88a6e783ecc6211c1f0913,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/fcd83c58ce962af4c9b68c54466afa7eaa6ba1e43b3460584cf95d8f864327a4/manifest.json,534736896,tmp/task2/robustness/fcd83c58ce962af4c9b68c54466afa7eaa6ba1e43b3460584cf95d8f864327a4/predictions.csv,794dffdd1b5ea9da10729df20eb3883e14acc00b76025164e13fce93c3c105e1,c2-f1-jpeg_quality_85-fcd83c58ce96,6551,20.435026399965864,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,d1d93ca8ebcb3a53fd0ba69c90346051fe190f91d4ddf8e1bb9d388e1f0e416f,C2,g3-c2-t0-resnet18-f2-s2753-80377ad03917,a36f7610d8919a858f6c364ac6f7f5f42b73a406f6520686e954d247d148fcea,jpeg_quality_85,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g3-c2-t0-resnet18,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,877358f846e9f0884b436ec206dfa459ef7e253449672de0f498106dc57c4e39,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/d1d93ca8ebcb3a53fd0ba69c90346051fe190f91d4ddf8e1bb9d388e1f0e416f/manifest.json,534736896,tmp/task2/robustness/d1d93ca8ebcb3a53fd0ba69c90346051fe190f91d4ddf8e1bb9d388e1f0e416f/predictions.csv,5adc452194d490c437ab567b99f6783c48820485a1373a4beac00e2bc13a46f7,c2-f2-jpeg_quality_85-d1d93ca8ebcb,6550,20.031453699979465,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,43a3117271e45707cd8f1338d2f8ebb619923118972d828b997c8f99f78491fb,C2,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,jpeg_quality_85,2d41181d7f6ef366273a1bd3ff4cc51bea8dd2c8ece49e3c078a8c23ad56bd4d,cuda,g3-c2-t0-resnet18,3,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,b363057731cd949c3c3dd927e7e0a2c5948683e04940468549793af2f40c7fb4,03e538188960be6dd02704726fcef618bda12dd479bb64d353348bca6e967e53,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/43a3117271e45707cd8f1338d2f8ebb619923118972d828b997c8f99f78491fb/manifest.json,534736896,tmp/task2/robustness/43a3117271e45707cd8f1338d2f8ebb619923118972d828b997c8f99f78491fb/predictions.csv,5ed2d17f769480b3b5eaceef110ef9d757e494a5fe87d4054796908c0066d6e9,c2-f3-jpeg_quality_85-43a3117271e4,6550,20.592005699989386,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,5a8b101573921abd363aa90d4d054fcbd8d402f44e0afbc3039115e6eabbae28,C2,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,jpeg_quality_85,4281de637b04c55ad6803910267303f4028609ed2526fd89346b6a20cd380cfc,cuda,g3-c2-t0-resnet18,4,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,505fbead648bcc435ad7805d24d61532a3c9c48d942cf34d6b0b6c4192811fe4,b1df272fd7518103313c63f49772c6c00126e885bf3aa39624cc992deedb3371,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/5a8b101573921abd363aa90d4d054fcbd8d402f44e0afbc3039115e6eabbae28/manifest.json,534736896,tmp/task2/robustness/5a8b101573921abd363aa90d4d054fcbd8d402f44e0afbc3039115e6eabbae28/predictions.csv,d903a90c0701568bdbb67b162c423e4158317fbfe06d6708c94ae605403c1710,c2-f4-jpeg_quality_85-5a8b10157392,6552,34.25312599999597,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,jpeg_quality_85,jpeg_reencode,,85.0,2.0,,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,89d0ac6d546c02117eaedeef2a1b80859ef48242187e6c98a57a7e6c22269291,I2,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,brightness_0_85,f0ef8657974ce941b25e10b5e183b255d0e2d3e29a116203739dedea95ef0550,cuda,g4-i2-article-type-lambda-0-3-c1,0,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,2ced38172d3eabca21c1a7c05efe904b0c650948e4dededf71abf0c463274269,ff164f26bf434845f95c822f7cf1376780d885b0fdabb2e7fa87765d4035b018,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/89d0ac6d546c02117eaedeef2a1b80859ef48242187e6c98a57a7e6c22269291/manifest.json,180138496,tmp/task2/robustness/89d0ac6d546c02117eaedeef2a1b80859ef48242187e6c98a57a7e6c22269291/predictions.csv,c40be4f56b514ad511e8157b1357dd9104c3a8158a155f174a499fffac148114,i2-f0-brightness_0_85-89d0ac6d546c,6550,32.828336699982174,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_0_85,brightness,,,,0.85,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,3a5e36bd9c378e9b06235fee6d3663a9ba2f52f41564289495329f96a983279f,I2,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,brightness_0_85,d0c186db5a36e3836e6f880f090e9f8ac485ee25f93c47f64c459ffc0da01aea,cuda,g4-i2-article-type-lambda-0-3-c1,1,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,195368c48b552b86ae41e530a6544a8cf138505e54b90ce3299e29b60ff5442b,8d3f521a974ff6fe7f78d6a10a27ea989e157ee7babef1653c7578e1b6832bf3,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/3a5e36bd9c378e9b06235fee6d3663a9ba2f52f41564289495329f96a983279f/manifest.json,180138496,tmp/task2/robustness/3a5e36bd9c378e9b06235fee6d3663a9ba2f52f41564289495329f96a983279f/predictions.csv,97408a2532c42eaf16f6b5e66eee896e9ae692de7c559b62d0e8b2871dcb13fc,i2-f1-brightness_0_85-3a5e36bd9c37,6551,20.243406699970365,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_0_85,brightness,,,,0.85,
True,9dc9f11f8044285a174db68d2414e43fd5ca25c0f4c1428f56e07862a0e2c27c,ece4b5009152bb48e6cf50f5ef431eca78cec1e920f6f4ad44d6d57188d2f5b0,I2,g4-i2-article-type-lambda-0-3-c1-f2-s2753-e4b6d5100cf8,5398a95d48fab3dd4192557cbf2a5cea8f0a4869a73e4b37bbba512f31807fdf,brightness_0_85,8628b7ef6a45ce83ae38eec8318e7b7b0abcbd0b79aa747eacda5ef1cf9be9c4,cuda,g4-i2-article-type-lambda-0-3-c1,2,40e8e944774b451059bf4c6b4a8b58eccf0c3de2,4290db45922bb542fc30ebcf05ffd7e973a91ae8a29d27b0a8c50751bc667f8a,2b8d606a301d5a9ada2ce69642031cae2b9f7c505a9bec53bd00ff9d1b8c0b93,ca8f92a822a7adf7427f8f603e061974cf4de61fafef9ec3f963a08ee86a7329,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,tmp/task2/robustness/ece4b5009152bb48e6cf50f5ef431eca78cec1e920f6f4ad44d6d57188d2f5b0/manifest.json,180138496,tmp/task2/robustness/ece4b5009152bb48e6cf50f5ef431eca78cec1e920f6f4ad44d6d57188d2f5b0/predictions.csv,b7304a5d2b7a74f63ce2f9829c39f4b8d4d896810a187bfe58364cac67cf1edf,i2-f2-brightness_0_85-ece4b5009152,6550,19.11521439999342,1.0.0,2753,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,completed,brightness_0_85,brightness,,,,0.85,
