label,precision,recall,f1,support
Fall,0.7643520110003438,0.4980958781362007,0.6031466160314661,8928
Spring,0.9413833528722158,0.6042136945071482,0.7360219981668195,1329
Summer,0.6817719680464779,0.8673852787188173,0.7634589319598807,16235
Winter,0.7532706836189423,0.6529308417185753,0.6995208761122519,6261
