experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g5-i2-article-type-lambda-0-3-c1-s2026,g5-i2-article-type-lambda-0-3-c1-s2026-f0-s2026-af9e3079222a,0,2026,cache,6550,0.7444274809160305,0.7155882312426967,0.7807469301827095,0.7155882312426967,0.7410960951417787,0.7431802810893177,0.6574622361103883,0.3552125047658958,0.06785158934776492
g5-i2-article-type-lambda-0-3-c1-s2026,g5-i2-article-type-lambda-0-3-c1-s2026-f1-s2026-468c5970b6da,1,2026,cache,6551,0.7607998778812395,0.7141795474431377,0.8040584835654273,0.7141795474431377,0.7491801398360282,0.7590686805374298,0.6566430828703057,0.3441447070287472,0.06285402007482664
g5-i2-article-type-lambda-0-3-c1-s2026,g5-i2-article-type-lambda-0-3-c1-s2026-f2-s2026-e3a99b99e40e,2,2026,cache,6550,0.7717557251908397,0.7199693074353598,0.8110235153395674,0.7199693074353598,0.7555684071902646,0.7687675702372941,0.6446549889658639,0.3331177414045854,0.05784730502184099
g5-i2-article-type-lambda-0-3-c1-s2026,g5-i2-article-type-lambda-0-3-c1-s2026-f3-s2026-6b9c1de81133,3,2026,cache,6550,0.7673282442748092,0.7229298294094855,0.8091452295861958,0.7229298294094855,0.7581403863449738,0.7656024362444851,0.6255319900372256,0.3351135304531896,0.05411112374141349
g5-i2-article-type-lambda-0-3-c1-s2026,g5-i2-article-type-lambda-0-3-c1-s2026-f4-s2026-67a70e52f92f,4,2026,cache,6552,0.724969474969475,0.6879069103231636,0.7779632115999862,0.6879069103231636,0.719833516347234,0.7236366337885058,0.6839729671769441,0.37970993924716967,0.02675875547666181
