product_id,source_url,sampling_stratum,usable,local_path,sha256,width,height,dhash_hex,ahash_hex,attempts_json,http_status,final_url,content_type,error
WATDA5ZANJ7UZ74Q,http://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg,root:Watches,False,,,,,,,"[{""request_url"": ""http://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 404, ""final_url"": ""http://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""content_type"": ""text/html; charset=ISO-8859-1"", ""error"": ""404 Client Error: Not Found for url: http://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""bytes_read"": 0}, {""request_url"": ""https://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""scheme_only_upgrade"": true, ""http_status"": 403, ""final_url"": ""https://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""content_type"": ""text/html"", ""error"": ""403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg"", ""bytes_read"": 0}]",403,https://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg,text/html,403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/watch/7/4/q/7086sl04-sonata-original-imada5uvbsh6yfnb.jpeg
WATE3FAXGFHMASYX,http://img6a.flixcart.com/image/watch/s/y/x/co6394a1-cobra-paris-original-imae3ewvtzeazghm.jpeg,root:Watches,True,data/raw/external/flipkart_products_v1/access_sample/d8d1546ca74e5efc16ad.image,b83c2c78dbd9909ae85668737a4bdf07ef380ba067791c92ba301748bce43a09,858,1367,1e374b4d4b372e0c,c383abf7ff8383c7,"[{""request_url"": ""http://img6a.flixcart.com/image/watch/s/y/x/co6394a1-cobra-paris-original-imae3ewvtzeazghm.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/watch/s/y/x/co6394a1-cobra-paris-original-imae3ewvtzeazghm.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 139733}]",200,http://img6a.flixcart.com/image/watch/s/y/x/co6394a1-cobra-paris-original-imae3ewvtzeazghm.jpeg,image/jpeg,
SUSEE6Y3NMPS9GRR,http://img6a.flixcart.com/image/suspender/g/r/r/psus-104-modishera-1100x1100-imaedw2hafrzhyaq.jpeg,"root:Bags, Wallets & Belts",True,data/raw/external/flipkart_products_v1/access_sample/e815bb5a5d16c0fb08a3.image,81e952a33c2009f99b2ccc849b1a1aa73a216ccf13366209d365718fc66cf136,830,1100,92332aaa69696969,dbc3c3343c34bcbc,"[{""request_url"": ""http://img6a.flixcart.com/image/suspender/g/r/r/psus-104-modishera-1100x1100-imaedw2hafrzhyaq.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/suspender/g/r/r/psus-104-modishera-1100x1100-imaedw2hafrzhyaq.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 181281}]",200,http://img6a.flixcart.com/image/suspender/g/r/r/psus-104-modishera-1100x1100-imaedw2hafrzhyaq.jpeg,image/jpeg,
SUSEGT8HHGKRPNJF,http://img6a.flixcart.com/image/suspender/n/j/f/navy-lb-urban-diseno-original-imaegt8a9hc9nkf3.jpeg,"root:Bags, Wallets & Belts",True,data/raw/external/flipkart_products_v1/access_sample/02ee14f717d952b4ba9c.image,e5bc42bf902e07878c1e95f2e98154bb4636b3ec9a1dd8bd35d721fda375de38,694,1200,693154ccecccd4c0,3d1826247e7e7e7e,"[{""request_url"": ""http://img6a.flixcart.com/image/suspender/n/j/f/navy-lb-urban-diseno-original-imaegt8a9hc9nkf3.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/suspender/n/j/f/navy-lb-urban-diseno-original-imaegt8a9hc9nkf3.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 85170}]",200,http://img6a.flixcart.com/image/suspender/n/j/f/navy-lb-urban-diseno-original-imaegt8a9hc9nkf3.jpeg,image/jpeg,
HMBED6EXAEDXARSB,http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-1000x1000-imaed58gssghmrpq.jpeg,"root:Bags, Wallets & Belts",True,data/raw/external/flipkart_products_v1/access_sample/3834052311053f872f64.image,3d4d2a62113ee59baaf37f590360ccaa124ee2a7cf82fcfb6d8f3fea60f39524,678,1000,1b1339393f0f1f87,ffff8f0f038080e1,"[{""request_url"": ""http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-1000x1000-imaed58gssghmrpq.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-1000x1000-imaed58gssghmrpq.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 209765}]",200,http://img6a.flixcart.com/image/hand-messenger-bag/r/s/b/shagun-cl0027-shagun-trends-pouch-potli-hand-work-1000x1000-imaed58gssghmrpq.jpeg,image/jpeg,
SGLEJCHSWBMHVVNG,http://img6a.flixcart.com/image/sunglass/v/n/g/0251-aligatorr-l-original-imaegywyhvdv5nhr.jpeg,root:Sunglasses,True,data/raw/external/flipkart_products_v1/access_sample/d01c011ed63bb7cb4df8.image,8f0d78ad5d7e91e331a340bfeebacf35d82951e801ca96b7e16ab62e8e479351,1399,716,2608898d150d8c9a,f7fcf0c0c0c4c7cf,"[{""request_url"": ""http://img6a.flixcart.com/image/sunglass/v/n/g/0251-aligatorr-l-original-imaegywyhvdv5nhr.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/sunglass/v/n/g/0251-aligatorr-l-original-imaegywyhvdv5nhr.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 51128}]",200,http://img6a.flixcart.com/image/sunglass/v/n/g/0251-aligatorr-l-original-imaegywyhvdv5nhr.jpeg,image/jpeg,
SGLEJXES7SFDGVU4,http://img5a.flixcart.com/image/sunglass/v/u/4/grn-gold-sg-001-elligator-m-original-imaejwacqtewkxeq.jpeg,root:Sunglasses,True,data/raw/external/flipkart_products_v1/access_sample/ff1c0184a75eae747a34.image,28891349f2de338b20c5be8802e4a72b1df271da1568125176ed82e5be49c1e4,1249,705,8e08818d0d8d9e99,f7fcfce4c4c7c7cf,"[{""request_url"": ""http://img5a.flixcart.com/image/sunglass/v/u/4/grn-gold-sg-001-elligator-m-original-imaejwacqtewkxeq.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/sunglass/v/u/4/grn-gold-sg-001-elligator-m-original-imaejwacqtewkxeq.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 45952}]",200,http://img5a.flixcart.com/image/sunglass/v/u/4/grn-gold-sg-001-elligator-m-original-imaejwacqtewkxeq.jpeg,image/jpeg,
SGLEJV5ZR7ZRWWYW,http://img5a.flixcart.com/image/sunglass/w/y/w/vk1312-redex-l-original-imaejr4qrdvkngef.jpeg,root:Sunglasses,True,data/raw/external/flipkart_products_v1/access_sample/f6fe6fe77a265ce25d67.image,5b9376996668141803b73c47501f626dc651fe91808a68c46f04806ceea37be6,3000,2400,0130050587059009,fffff08060f3ffff,"[{""request_url"": ""http://img5a.flixcart.com/image/sunglass/w/y/w/vk1312-redex-l-original-imaejr4qrdvkngef.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/sunglass/w/y/w/vk1312-redex-l-original-imaejr4qrdvkngef.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 163160}]",200,http://img5a.flixcart.com/image/sunglass/w/y/w/vk1312-redex-l-original-imaejr4qrdvkngef.jpeg,image/jpeg,
CAGE7DSFQGVEGHC8,http://img6a.flixcart.com/image/combo-gift-set/h/c/8/denver-1100x1100-imae7dq2atq52eky.jpeg,root:Beauty and Personal Care,True,data/raw/external/flipkart_products_v1/access_sample/220f3ef86cb32a1deaa3.image,533c90c230acef2e5bcb0cc1916cc0881f9b8beae1170792c697490cb439378f,814,1100,39193909090b2939,fd8080c0c0c0c0cd,"[{""request_url"": ""http://img6a.flixcart.com/image/combo-gift-set/h/c/8/denver-1100x1100-imae7dq2atq52eky.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/combo-gift-set/h/c/8/denver-1100x1100-imae7dq2atq52eky.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 122021}]",200,http://img6a.flixcart.com/image/combo-gift-set/h/c/8/denver-1100x1100-imae7dq2atq52eky.jpeg,image/jpeg,
CNDEGVE6PR98MZHU,http://img5a.flixcart.com/image/conditioner/z/h/u/suave-665-naturals-everlasting-sunshine-conditioner-1100x1100-imaegzzqngr4bwwg.jpeg,root:Beauty and Personal Care,True,data/raw/external/flipkart_products_v1/access_sample/c91f8ff2b9bcbb9308f9.image,1e3c29ede5dc9403610b9583b5ffaf7bb6d90ba29b0b6b85ffbb9eb97a0de0ea,344,1100,3b6483130f9e4e71,ffffc1c1c7c366ff,"[{""request_url"": ""http://img5a.flixcart.com/image/conditioner/z/h/u/suave-665-naturals-everlasting-sunshine-conditioner-1100x1100-imaegzzqngr4bwwg.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/conditioner/z/h/u/suave-665-naturals-everlasting-sunshine-conditioner-1100x1100-imaegzzqngr4bwwg.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 54751}]",200,http://img5a.flixcart.com/image/conditioner/z/h/u/suave-665-naturals-everlasting-sunshine-conditioner-1100x1100-imaegzzqngr4bwwg.jpeg,image/jpeg,
CBKEAHJXFFYVFVWM,http://img5a.flixcart.com/image/combo-kit/v/w/m/oxc-2815-oxyglow-fruit-massage-cream-with-vitamin-e-bhringaraj-1100x1100-imaeahz7gaczh8kx.jpeg,root:Beauty and Personal Care,True,data/raw/external/flipkart_products_v1/access_sample/e34612d7fc199a63dd7b.image,ac4ff3042643f0af6ea38008c71f2fa7a206f26649442d0b65181593c9989110,1100,801,0931595a5ad9d939,fdfc0d0c2aec4c9c,"[{""request_url"": ""http://img5a.flixcart.com/image/combo-kit/v/w/m/oxc-2815-oxyglow-fruit-massage-cream-with-vitamin-e-bhringaraj-1100x1100-imaeahz7gaczh8kx.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/combo-kit/v/w/m/oxc-2815-oxyglow-fruit-massage-cream-with-vitamin-e-bhringaraj-1100x1100-imaeahz7gaczh8kx.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 114145}]",200,http://img5a.flixcart.com/image/combo-kit/v/w/m/oxc-2815-oxyglow-fruit-massage-cream-with-vitamin-e-bhringaraj-1100x1100-imaeahz7gaczh8kx.jpeg,image/jpeg,
SMTEHPYZKFAYSE5B,http://img5a.flixcart.com/image/sport-mat/4/m/b/78-30-7-gravolite-plain-1100x1100-imaede3gu4jqn3fj.jpeg,root:Sports & Fitness,True,data/raw/external/flipkart_products_v1/access_sample/aabaf62cd5f15e6a4d2d.image,b51ce03eaf9f8a5da633806281f64ed5b2fd5ea89a0b76c2e3fced146785b1a8,1100,758,1c0f075309071cb9,efe701808183c7df,"[{""request_url"": ""http://img5a.flixcart.com/image/sport-mat/4/m/b/78-30-7-gravolite-plain-1100x1100-imaede3gu4jqn3fj.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/sport-mat/4/m/b/78-30-7-gravolite-plain-1100x1100-imaede3gu4jqn3fj.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 102216}]",200,http://img5a.flixcart.com/image/sport-mat/4/m/b/78-30-7-gravolite-plain-1100x1100-imaede3gu4jqn3fj.jpeg,image/jpeg,
SPBE4DWQDZWZDC7Q,http://img6a.flixcart.com/image/sport-bag/c/7/q/na-quechua-forclaz-22-air-22-s-original-imae4dk7bfjyy5xx.jpeg,root:Sports & Fitness,True,data/raw/external/flipkart_products_v1/access_sample/ca1ddfd7672ad901e5bf.image,47b5eff8cf5eb1feb282eccc3fb0308e192db7b371d0df8d9d2ce8991261315a,591,782,0e2f4d5b595e1f0f,ff818181810080c3,"[{""request_url"": ""http://img6a.flixcart.com/image/sport-bag/c/7/q/na-quechua-forclaz-22-air-22-s-original-imae4dk7bfjyy5xx.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/sport-bag/c/7/q/na-quechua-forclaz-22-air-22-s-original-imae4dk7bfjyy5xx.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 98516}]",200,http://img6a.flixcart.com/image/sport-bag/c/7/q/na-quechua-forclaz-22-air-22-s-original-imae4dk7bfjyy5xx.jpeg,image/jpeg,
BALDK98MYRRTHZHJ,http://img5a.flixcart.com/image/ball/z/h/j/spalding-basketball-nba-team-toranto-raptors-original-imadkafghsz4ux2n.jpeg,root:Sports & Fitness,True,data/raw/external/flipkart_products_v1/access_sample/e4ebefc54fbe06713dc0.image,cb03f639c0de6305f992d8b29e36119bff0801fab589b0221f12fcbb3ff7147d,892,907,0f2f451b4c6d0f17,e783230000bc81ff,"[{""request_url"": ""http://img5a.flixcart.com/image/ball/z/h/j/spalding-basketball-nba-team-toranto-raptors-original-imadkafghsz4ux2n.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/ball/z/h/j/spalding-basketball-nba-team-toranto-raptors-original-imadkafghsz4ux2n.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 171332}]",200,http://img5a.flixcart.com/image/ball/z/h/j/spalding-basketball-nba-team-toranto-raptors-original-imadkafghsz4ux2n.jpeg,image/jpeg,
DREEGZ7RCCF3ECJG,http://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg,"rare_exact_occasion:Beach Wear, Casual, Formal, Lounge Wear, Party",False,,,,,,,"[{""request_url"": ""http://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 404, ""final_url"": ""http://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""content_type"": ""text/html; charset=ISO-8859-1"", ""error"": ""404 Client Error: Not Found for url: http://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""bytes_read"": 0}, {""request_url"": ""https://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""scheme_only_upgrade"": true, ""http_status"": 403, ""final_url"": ""https://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""content_type"": ""text/html"", ""error"": ""403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg"", ""bytes_read"": 0}]",403,https://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg,text/html,403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/dress/3/p/g/tbd0078lrx-toy-balloon-kids-3-4-years-original-imaegz4ymx78mnyz.jpeg
TFHEDAGBZTUSQ7ZV,http://img6a.flixcart.com/image/three-fourth/p/g/f/mc-blue-1-dfh-xl-1000x1000-imaedah4zvgkgzhj.jpeg,"rare_exact_occasion:Beach Wear, Casual, Lounge Wear, Sports",True,data/raw/external/flipkart_products_v1/access_sample/66e333b64696b3391cf6.image,331437d5b92014191d4ecad6f84408c39502feea872b18861dd4a807defe0efe,387,1000,9111263b1b393139,ffc0c0c0c8ddff9d,"[{""request_url"": ""http://img6a.flixcart.com/image/three-fourth/p/g/f/mc-blue-1-dfh-xl-1000x1000-imaedah4zvgkgzhj.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/three-fourth/p/g/f/mc-blue-1-dfh-xl-1000x1000-imaedah4zvgkgzhj.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 71321}]",200,http://img6a.flixcart.com/image/three-fourth/p/g/f/mc-blue-1-dfh-xl-1000x1000-imaedah4zvgkgzhj.jpeg,image/jpeg,
CAPEHXTRYTBBN2QK,http://img6a.flixcart.com/image/cap/2/q/k/cap484-eccellente-free-original-imaehwhaduqsetuq.jpeg,"rare_exact_occasion:Beach Wear, Casual, Sports",True,data/raw/external/flipkart_products_v1/access_sample/c19216cf0bee1a20bc74.image,59beafa1e962f94f969d025c51fe17eb0b4ee6eedde973f36db351328c8c1fb9,1293,1297,0e37695d5d594d4b,e783819d0d052481,"[{""request_url"": ""http://img6a.flixcart.com/image/cap/2/q/k/cap484-eccellente-free-original-imaehwhaduqsetuq.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/cap/2/q/k/cap484-eccellente-free-original-imaehwhaduqsetuq.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 301606}]",200,http://img6a.flixcart.com/image/cap/2/q/k/cap484-eccellente-free-original-imaehwhaduqsetuq.jpeg,image/jpeg,
BXREJYMSM2HRZYVR,http://img5a.flixcart.com/image/boxer/y/v/r/nx-01-nexashop-44-1000x1000-imaegz6jk7ahwvfx.jpeg,"rare_exact_occasion:Beach Wear, Sports",True,data/raw/external/flipkart_products_v1/access_sample/ce749dc133749ea54248.image,b91ff7cf7b0a701ff4a64f8268c76ada5b6d22d5c2b1623a91b0cd91d23f94d2,727,1000,474f4b2b3b179595,e3e1e1e1cfc3d7df,"[{""request_url"": ""http://img5a.flixcart.com/image/boxer/y/v/r/nx-01-nexashop-44-1000x1000-imaegz6jk7ahwvfx.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img5a.flixcart.com/image/boxer/y/v/r/nx-01-nexashop-44-1000x1000-imaegz6jk7ahwvfx.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 78214}]",200,http://img5a.flixcart.com/image/boxer/y/v/r/nx-01-nexashop-44-1000x1000-imaegz6jk7ahwvfx.jpeg,image/jpeg,
BKPE6PXHGYYWQRKP,http://img6a.flixcart.com/image/backpack/r/k/p/ubk225-united-laptop-backpack-v-cut-original-imae6q6z9tfm6kum.jpeg,rare_exact_occasion:Casual And Formal,True,data/raw/external/flipkart_products_v1/access_sample/70a9d92c7642e7246c58.image,b70fb416abd5b27d2e5bcb3d939ab413dd63f6f13b02062d86f128a549b1d765,2042,2873,8e0f33554e6c692f,ffc3818022008081,"[{""request_url"": ""http://img6a.flixcart.com/image/backpack/r/k/p/ubk225-united-laptop-backpack-v-cut-original-imae6q6z9tfm6kum.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/backpack/r/k/p/ubk225-united-laptop-backpack-v-cut-original-imae6q6z9tfm6kum.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 945349}]",200,http://img6a.flixcart.com/image/backpack/r/k/p/ubk225-united-laptop-backpack-v-cut-original-imae6q6z9tfm6kum.jpeg,image/jpeg,
RUGEHEM9NKDVTGBC,http://img6a.flixcart.com/image/shrug/g/b/c/design-20-image-24-net-all-free-skidlers-free-original-imaehdvuuqty3mgm.jpeg,"rare_exact_occasion:Casual, Beach Wear, Festive, Lounge Wear, Party",True,data/raw/external/flipkart_products_v1/access_sample/1271d2281b1f5d3a54e6.image,8fd9bb99c2ff8abecdbb15a0f6448d1c1d4e6753d7cbb071397cc09c7dcef168,830,1782,4e1e1745793d6c0f,e3c7ffffff9f1f00,"[{""request_url"": ""http://img6a.flixcart.com/image/shrug/g/b/c/design-20-image-24-net-all-free-skidlers-free-original-imaehdvuuqty3mgm.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/shrug/g/b/c/design-20-image-24-net-all-free-skidlers-free-original-imaehdvuuqty3mgm.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 309173}]",200,http://img6a.flixcart.com/image/shrug/g/b/c/design-20-image-24-net-all-free-skidlers-free-original-imaehdvuuqty3mgm.jpeg,image/jpeg,
BRAEJTH5VRZPMG9J,http://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg,"rare_exact_occasion:Casual, Beach Wear, Lounge Wear, Sports",False,,,,,,,"[{""request_url"": ""http://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 404, ""final_url"": ""http://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""content_type"": ""text/html; charset=ISO-8859-1"", ""error"": ""404 Client Error: Not Found for url: http://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""bytes_read"": 0}, {""request_url"": ""https://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""scheme_only_upgrade"": true, ""http_status"": 403, ""final_url"": ""https://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""content_type"": ""text/html"", ""error"": ""403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg"", ""bytes_read"": 0}]",403,https://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg,text/html,403 Client Error: Forbidden for url: https://img5a.flixcart.com/image/bra/g/9/j/shim-00049-36-shimza-36-original-imaegy4myxfhpy5a.jpeg
SNDEE4WVSTFCJFVZ,http://img6a.flixcart.com/image/sandal/g/4/z/red-liza-1472s-liza-38-original-imaee3tw58ny4epm.jpeg,"rare_exact_occasion:Casual, Ethnic, Party, Wedding",True,data/raw/external/flipkart_products_v1/access_sample/fffd57eb9611f4d0d692.image,890112279993e9e4f9bd8b174bfd6d0c3a900ec122aa85677b33b6af61f0ea8b,1093,721,749a5ccf763a9b43,bfdf0f271b8bc0e0,"[{""request_url"": ""http://img6a.flixcart.com/image/sandal/g/4/z/red-liza-1472s-liza-38-original-imaee3tw58ny4epm.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/sandal/g/4/z/red-liza-1472s-liza-38-original-imaee3tw58ny4epm.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 80882}]",200,http://img6a.flixcart.com/image/sandal/g/4/z/red-liza-1472s-liza-38-original-imaee3tw58ny4epm.jpeg,image/jpeg,
HMBEJ9G65DQWP2GW,http://img6a.flixcart.com/image/hand-messenger-bag/2/g/w/ssm-11-ssm-hand-held-bag-ssm-11-original-imaej8adgfu94qnu.jpeg,"rare_exact_occasion:Casual, Festive, Evening/Party",True,data/raw/external/flipkart_products_v1/access_sample/0916e5650555b1cddd27.image,d10321715af0eab07e7afb24588152a75431c1888c8b28dbfcef857fc7d7de04,1500,1501,4d1696332b45473f,e7fffbdb81000081,"[{""request_url"": ""http://img6a.flixcart.com/image/hand-messenger-bag/2/g/w/ssm-11-ssm-hand-held-bag-ssm-11-original-imaej8adgfu94qnu.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/hand-messenger-bag/2/g/w/ssm-11-ssm-hand-held-bag-ssm-11-original-imaej8adgfu94qnu.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 69116}]",200,http://img6a.flixcart.com/image/hand-messenger-bag/2/g/w/ssm-11-ssm-hand-held-bag-ssm-11-original-imaej8adgfu94qnu.jpeg,image/jpeg,
BRAEHQZBBEX3GATV,http://img6a.flixcart.com/image/bra/h/g/f/feeding-bra-white-sona-44d-original-imaehmbsr6ubhygc.jpeg,"rare_exact_occasion:Casual, Festive, Formal, Lounge Wear, Party, Wedding",True,data/raw/external/flipkart_products_v1/access_sample/f87bca5d3b02ea50b987.image,e4456bcab3331eb2844a924463cf4153d82f3933b1d30b88e34b1ec9676ea383,1261,1207,129cbebf2f4c4d0d,ffcfc7c1872787c7,"[{""request_url"": ""http://img6a.flixcart.com/image/bra/h/g/f/feeding-bra-white-sona-44d-original-imaehmbsr6ubhygc.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/bra/h/g/f/feeding-bra-white-sona-44d-original-imaehmbsr6ubhygc.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 94142}]",200,http://img6a.flixcart.com/image/bra/h/g/f/feeding-bra-white-sona-44d-original-imaehmbsr6ubhygc.jpeg,image/jpeg,
LJGEDWX3HT32UDXR,http://img6a.flixcart.com/image/legging-jegging/m/a/z/c-green-01-green-moments-l-original-imae7ymnvyrcutvr.jpeg,"rare_exact_occasion:Casual, Festive, Lounge Wear, Wedding",True,data/raw/external/flipkart_products_v1/access_sample/d1b907553d8fd6aae6c2.image,304549c12b0de3660631371728c60b73c98112a6f945f3ac9e32a27ff9fc7694,601,1500,7c5d776766363626,bf3f1193939393f7,"[{""request_url"": ""http://img6a.flixcart.com/image/legging-jegging/m/a/z/c-green-01-green-moments-l-original-imae7ymnvyrcutvr.jpeg"", ""scheme_only_upgrade"": false, ""http_status"": 200, ""final_url"": ""http://img6a.flixcart.com/image/legging-jegging/m/a/z/c-green-01-green-moments-l-original-imae7ymnvyrcutvr.jpeg"", ""content_type"": ""image/jpeg"", ""error"": """", ""bytes_read"": 94350}]",200,http://img6a.flixcart.com/image/legging-jegging/m/a/z/c-green-01-green-moments-l-original-imae7ymnvyrcutvr.jpeg,image/jpeg,
