family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,11,0.0007344376304427783,0.6423251247836383,0.6910223848765134,0.7141984732824428,0.7022660724108363,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,12,0.0006853145073637911,0.6283163542975516,0.6645291422159617,0.7282442748091603,0.7202273476109438,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,13,0.0006340187411206335,0.6126799192910103,0.6950128639836348,0.7201526717557252,0.6969495160143316,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,14,0.0005811517276723399,0.6017841825465939,0.648457486638586,0.7470229007633588,0.7308833244307564,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,15,0.0005273332844148203,0.5896557431837368,0.728859032187753,0.712824427480916,0.6883475056815538,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,16,0.00047319438338859726,0.5769005841855461,0.6630289133450458,0.7477862595419847,0.7289018760923296,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,17,0.00041936975370853396,0.5688994639689506,0.6331719183921813,0.7467175572519084,0.735408202783043,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,18,0.00036649043994530075,0.5507144350539326,0.6582079914962973,0.7409160305343512,0.7209208774589511,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,19,0.0003151764037047542,0.5374477249049314,0.686086492210854,0.7354198473282443,0.7178387045348374,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,20,0.00026602925514494373,0.524611787907846,0.6424501141974034,0.751145038167939,0.7398531270692469,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,21,0.0002196251996470665,0.5147548246824054,0.6535172755026636,0.7516030534351145,0.7345148220233827,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,22,0.0001765082823342032,0.5000063610983155,0.644092751459311,0.7516030534351145,0.7397810381438067,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-e46d771b6d56,2,3cd913662f64a5f5eb9c97b86eb8b4c25454017a5d1446e24e26b573f6d58dfc,23,0.00013718400963967292,0.4877935798244249,0.6716150479189312,0.7436641221374046,0.7259938155836521,18,False
