id_left,id_right,distance,dhash_left,dhash_right
29282,29700,4,4d4d0f3333311397,0d4d0f3333351717
29282,32767,4,4d4d0f3333311397,4d4d0f333333171f
29290,32767,4,4d4d0f33333b3716,4d4d0f333333171f
29290,33945,4,4d4d0f33333b3716,4d4d0f333323171e
29292,32767,4,4d4d0e3333331397,4d4d0f333333171f
29700,30107,4,0d4d0f3333351717,0d0d0f3317311717
29700,32767,4,0d4d0f3333351717,4d4d0f333333171f
29772,32767,4,4d4d0f233317161f,4d4d0f333333171f
29829,31624,4,4d4d0f1333251717,4d4d0f3333171717
29829,35947,4,4d4d0f1333251717,4d4d0f1333233317
29829,39773,4,4d4d0f1333251717,0d4d0f3333271797
29840,30786,4,0f4d0f3337270717,0d4d0f3333170717
29840,33551,4,0f4d0f3337270717,0f4d0f333707070e
29840,34344,4,0f4d0f3337270717,0d4d0f3317270616
29840,39773,4,0f4d0f3337270717,0d4d0f3333271797
30045,46488,4,0d0d8e17178e0d0d,0d0d8e161e8c0d0d
30045,51549,4,0d0d8e17178e0d0d,4d4f8e17178e4d0d
30289,50201,4,00011041010f0003,00011061030f0009
30289,51688,4,00011041010f0003,00011043090f0005
30355,33945,4,4d4d0e332323070e,4d4d0f333323171e
30786,39773,4,0d4d0f3333170717,0d4d0f3333271797
30790,31039,4,0d4c0f2333272707,0d4d0f3333232307
30790,37144,4,0d4c0f2333272707,0d4d0f2323232717
31039,35947,4,0d4d0f3333232307,4d4d0f1333233317
31039,37144,4,0d4d0f3333232307,0d4d0f2323232717
31267,32919,4,0d4d8e1317171f16,0d4d8f17171f1f17
31455,43085,4,000f3b1796969600,000e3b179e9e9e00
31555,31972,4,1882192e5703331d,1802393e1703331d
31581,31587,4,0d4d0e3317170717,0f4d163317171717
31624,39773,4,4d4d0f3333171717,0d4d0f3333271797
32038,36405,4,9c9d9d9d8d0e460c,9c9d9d9d9d0e4626
32038,36413,4,9c9d9d9d8d0e460c,9c9d9d9d9d0e4626
32046,35947,4,4d4d0f333323371e,4d4d0f1333233317
32236,40565,4,4d4d869696969696,4d4d96969696960e
32286,33898,4,0c4d96172b960d4d,0c0d96132b160d0d
32613,37061,4,04410e3323060106,04410e33230f0007
33142,41966,4,2b00171796960e00,2b00071796961200
33638,47604,4,002c016c0f07400b,000c014c0f0f000b
33758,40387,4,0d4596961606061e,0d4516160606060e
33901,40499,4,0c0d8e92929e4d4d,4d4d8e92928e4d4d
34239,35947,4,4d4d0f3333233f16,4d4d0f1333233317
34257,34258,4,484e8e8e0f4d1517,484f8e8e0d5d1515
34507,35401,4,6084613c1f03400d,2004613c1f030005
35075,38487,4,00230833230f000a,00610c33230f0002
35080,49742,4,1c0c2c0d0d0d0d0c,580c0c0c0d0d0d0c
35233,45605,4,5804597c1f034009,1804793c17034009
35445,36508,4,0014169616961600,081416b616121600
35571,39986,4,1806393e0703400d,1806390e07074005
35571,46115,4,1806393e0703400d,1802191e07034009
35651,37248,4,2804393c1703200d,2806793e1703600d
35777,44235,4,1806382e070f0003,0802382e070f0009
35895,48259,4,14008e9e8d8e0c00,16008e960d0e0c00
36024,36884,4,02410e33230e0106,04410c33230e0006
36419,47681,4,200831382f034001,2004313c0f034001
36809,44057,4,0000080e0e0c0c00,000008000c0c0c00
36809,44081,4,0000080e0e0c0c00,00000c0e0e0e1400
36809,46957,4,0000080e0e0c0c00,000008080c0c0800
36884,38487,4,04410c33230e0006,00610c33230f0002
37061,50835,4,04410e33230f0007,00610c332b0f0007
37248,45595,4,2806793e1703600d,2802797e17034005
37907,44957,4,000d0d4d4d4d0c0c,004d4d4d4d4d0d08
37907,46662,4,000d0d4d4d4d0c0c,000c4d4d4d4d0c00
37989,38963,4,9696969696969600,9e968696969f9600
38364,40220,4,000300232b2b2b00,001900232b2b2300
38534,39985,4,1806391e07032001,1806390e07034009
38650,46115,4,1806591e07036001,1802191e07034009
38956,41966,4,2b00171796960e00,2b00071796961200
39873,45804,4,0014033407072003,0014037413032003
39873,49829,4,0014033407072003,0034013407036003
39941,39986,4,1804191e07074007,1806390e07074005
39985,43480,4,1806390e07034009,1804393c07034009
40286,42713,4,0004130c0f030003,000c032c0f032003
40623,40651,4,4d45160686960e1e,0d45168686860e16
40646,45724,4,4d05969e9e9e9e8e,4f4d969e1e9e9e8e
40751,44720,4,0008013c0f032005,0008013c1f034001
41686,46827,4,200c233c0f07200f,300c333c0f03200b
42703,44190,4,002401342f072007,002401242f074003
42713,44211,4,000c032c0f032003,000c013c0f033002
44601,47428,4,000006032b2b2300,000003002b2b2300
44957,46635,4,004d4d4d4d4d0d08,000c4d4d4d4d4d00
44957,46662,4,004d4d4d4d4d0d08,000c4d4d4d4d0c00
44957,49102,4,004d4d4d4d4d0d08,200c4d4d4d4d0d00
45668,51944,4,1600969696968e00,1600169696961600
45724,45736,4,4f4d969e1e9e9e8e,4f4d969e8e96968e
45766,46662,4,004d4d4d4d4d4d00,000c4d4d4d4d0c00
45766,49102,4,004d4d4d4d4d4d00,200c4d4d4d4d0d00
46630,46662,4,004d4d4d4d4d4d00,000c4d4d4d4d0c00
46630,49102,4,004d4d4d4d4d4d00,200c4d4d4d4d0d00
46662,46669,4,000c4d4d4d4d0c00,004d4d4d4d4d4d00
46662,46715,4,000c4d4d4d4d0c00,08144d4d4d4d0c10
46669,49102,4,004d4d4d4d4d4d00,200c4d4d4d4d0d00
48248,48259,4,16008e964d4e1400,16008e960d0e0c00
49689,49731,4,180c0d0d0d4d4d0d,180d2d0d2d0d4d0d
49954,51381,4,8f87969696959d0d,8f979696b6951f0d
1583,30878,5,4d1d979696969697,4e1d969696969616
1583,32236,5,4d1d979696969697,4d4d869696969696
1848,9933,5,0d4d0e3733171717,0d4d86372f171717
1848,11082,5,0d4d0e3733171717,0d4d8f333317170f
1848,13668,5,0d4d0e3733171717,4d4d0f3323171797
1848,14638,5,0d4d0e3733171717,0d4d0e3333172f07
1848,15973,5,0d4d0e3733171717,0f4d16333b171717
1848,19426,5,0d4d0e3733171717,0d4d0e371717170e
1848,27370,5,0d4d0e3733171717,0d4d863337170717
1848,39773,5,0d4d0e3733171717,0d4d0f3333271797
1862,1949,5,0d4d0e36333b1f16,4d4d0e3633333616
1862,15171,5,0d4d0e36333b1f16,0d4d0f33333b0f17
1862,27574,5,0d4d0e36333b1f16,0d4d0e3b332b3f16
1862,48428,5,0d4d0e36333b1f16,4d4d0e363b3b9e06
1876,1881,5,4d4d0e1f3b3b0b17,4d4d0f9b3b390f17
1876,48402,5,4d4d0e1f3b3b0b17,4d4d0e1f3b2b9b87
1881,9337,5,4d4d0f9b3b390f17,4d4d0f1b33230f17
1892,12015,5,0d4d0f3331179697,4d4d0f3333171717
1892,13668,5,0d4d0f3331179697,4d4d0f3323171797
1892,14287,5,0d4d0f3331179697,4d4d0f3333171717
1892,30786,5,0d4d0f3331179697,0d4d0f3333170717
1892,31624,5,0d4d0f3331179697,4d4d0f3333171717
1892,39773,5,0d4d0f3331179697,0d4d0f3333271797
1915,24157,5,4d4c9e9e9e9e1e0c,4d4d969e9e9e160f
1915,35022,5,4d4c9e9e9e9e1e0c,4d1d9e9e9e9e9e0d
1949,26387,5,4d4d0e3633333616,4d4d0e3733232f16
1949,29290,5,4d4d0e3633333616,4d4d0f33333b3716
2005,8855,5,0f4c8f133b171717,4d4d0f1333171717
2005,8860,5,0f4c8f133b171717,4d4d0f1333171717
2005,9230,5,0f4c8f133b171717,4d4d0f1333171717
2005,12006,5,0f4c8f133b171717,0f0e0f3333171717
2005,12010,5,0f4c8f133b171717,4f4d0f1333171617
2005,13749,5,0f4c8f133b171717,0f4d0f3313171717
2005,14523,5,0f4c8f133b171717,0d4d0f3333171717
2005,17553,5,0f4c8f133b171717,0d4d0f3333171717
2005,26473,5,0f4c8f133b171717,0f4c873333130717
2006,2155,5,4d4d0f0f2b393d2f,0d4d0f3f3b3b3d2f
2120,8855,5,4d4c0f1b17071717,4d4d0f1333171717
2120,8860,5,4d4c0f1b17071717,4d4d0f1333171717
2120,9230,5,4d4c0f1b17071717,4d4d0f1333171717
2120,19719,5,4d4c0f1b17071717,0d4c0f1333171717
2120,29308,5,4d4c0f1b17071717,0f4c0f9317071797
2371,9033,5,1804793c17034001,3806793e07074001
2371,11924,5,1804793c17034001,3804793c0f0f4001
2371,12864,5,1804793c17034001,3804391c0f034001
2371,35233,5,1804793c17034001,5804597c1f034009
2809,34078,5,2c026d6e13034009,0c026d3c17034009
2988,9797,5,0c627d2e13032009,0c222c2e17032009
3191,4413,5,0f4d8e3b1717171f,0f4d8f3317171f0e
3191,6611,5,0f4d8e3b1717171f,0f4d8e331317070e
3191,10831,5,0f4d8e3b1717171f,0f4d9f131717170f
3191,13749,5,0f4d8e3b1717171f,0f4d0f3313171717
3191,19695,5,0f4d8e3b1717171f,0f4d96331707171e
3191,31581,5,0f4d8e3b1717171f,0d4d0e3317170717
3191,31587,5,0f4d8e3b1717171f,0f4d163317171717
3630,11506,5,0014012e0f036009,0004032c0f074009
3630,15385,5,0014012e0f036009,0006012607036001
3630,24110,5,0014012e0f036009,000c016c0f034009
3630,33652,5,0014012e0f036009,0016016e0707600b
3630,46105,5,0014012e0f036009,000e012607036009
3826,10290,5,1802183e0707200a,0802193e070f2003
3842,38534,5,1002391e0b012001,1806391e07032001
3867,5992,5,0d4d0e3307178f8e,0d4d173317178f8f
3902,3903,5,001696ae96968600,0016968e8e969680
3921,7511,5,9696969696969616,0c9e969696969616
3921,9993,5,9696969696969616,868e869696969696
3921,27499,5,9696969696969616,1600969696969616
4033,44926,5,0f4c0f33171f0f9e,0f4c8f331f1b1f96
4093,5984,5,0d4c97131717070e,0d0d17331717270e
4093,7658,5,0d4c97131717070e,0f4c97333317070f
4093,8268,5,0d4c97131717070e,0d4d97b31707070f
4093,10831,5,0d4c97131717070e,0f4d9f131717170f
4093,11697,5,0d4c97131717070e,4d4c971333170f2e
4093,14060,5,0d4c97131717070e,0d4c871b0707070f
4093,14313,5,0d4c97131717070e,0f4c971307070707
4093,19632,5,0d4c97131717070e,0d4d8f1317170f0f
4093,19960,5,0d4c97131717070e,0f4d971717170f0f
4093,20332,5,0d4c97131717070e,0d4c8f930707070e
4093,23208,5,0d4c97131717070e,0d4d96333717170e
4093,24041,5,0d4c97131717070e,0f4d963317170f0e
4093,26293,5,0d4c97131717070e,0d4d963317170f0f
4093,42103,5,0d4c97131717070e,0f44971307170e0e
4096,5231,5,0f4c971b0707878f,0d4c97330717078f
4279,6366,5,1806392e170f0011,0804392e170f4009
4304,10664,5,22080e171f1e0a00,22080f1716160200
4318,4919,5,22000f3396961600,2a00171796961600
4318,15042,5,22000f3396961600,02141f3396969600
4318,21868,5,22000f3396961600,2a00171796961600
4413,6949,5,0f4d8f3317171f0e,0d4d9e33171f1f0f
4413,11082,5,0f4d8f3317171f0e,0d4d8f333317170f
4413,16475,5,0f4d8f3317171f0e,0d4d8f37131f1e0e
4413,18851,5,0f4d8f3317171f0e,0d4d97331717171e
4413,18975,5,0f4d8f3317171f0e,0f4d1e3b1f171f0e
4413,19426,5,0f4d8f3317171f0e,0d4d0e371717170e
4413,20009,5,0f4d8f3317171f0e,0d4d9e3317170f2e
4413,20368,5,0f4d8f3317171f0e,0d4d8f130717160e
4413,31267,5,0f4d8f3317171f0e,0d4d8e1317171f16
4413,33551,5,0f4d8f3317171f0e,0f4d0f333707070e
4547,34471,5,2000293c33030003,2802291e13030003
4637,24473,5,2800393e390b0001,2802391e19030011
4637,42028,5,2800393e390b0001,3004393e390b0411
4683,7058,5,220c869613130600,220d969617171600
4745,9608,5,4d4d0f333323338e,4d4d0e333333370f
4745,15984,5,4d4d0f333323338e,0d4d0f333323371f
4745,20167,5,4d4d0f333323338e,4d4d0e333333170e
4745,31039,5,4d4d0f333323338e,0d4d0f3333232307
4745,33075,5,4d4d0f333323338e,4d4d0f332323068e
4745,34239,5,4d4d0f333323338e,4d4d0f3333233f16
4745,35947,5,4d4d0f333323338e,4d4d0f1333233317
4745,36857,5,4d4d0f333323338e,4d4d0e1333233397
4754,23875,5,0f4c973317579616,0f4c973307171717
4896,34026,5,0000060e1c160400,08000e0e1c1e0200
4937,22621,5,000e079696969600,000e331796969600
4943,28644,5,000e171796969600,400e33179e968600
4943,30589,5,000e171796969600,000e2b1796961600
5231,5992,5,0d4c97330717078f,0d4d173317178f8f
5231,7658,5,0d4c97330717078f,0f4c97333317070f
5231,8268,5,0d4c97330717078f,0d4d97b31707070f
5231,14060,5,0d4c97330717078f,0d4c871b0707070f
5231,14313,5,0d4c97330717078f,0f4c971307070707
5231,23875,5,0d4c97330717078f,0f4c973307171717
5231,26293,5,0d4c97330717078f,0d4d963317170f0f
5291,47225,5,0804391c0f0f0011,2804793c1f0f0013
5291,50752,5,0804391c0f0f0011,0804293c0f0f000b
5530,22161,5,2806292e17032005,3806392e07036001
5530,35651,5,2806292e17032005,2804393c1703200d
5530,37248,5,2806292e17032005,2806793e1703600d
5667,18851,5,0f4d96333717160e,0d4d97331717171e
5964,21150,5,4d4d8f2b332b2b06,4d4d0f33332b2b17
5980,10880,5,0d4d173b3b17170f,0d4c97331317170f
5980,11082,5,0d4d173b3b17170f,0d4d8f333317170f
5980,15973,5,0d4d173b3b17170f,0f4d16333b171717
5984,18851,5,0d0d17331717270e,0d4d97331717171e
5984,23164,5,0d0d17331717270e,0f0d1633171f0f0e
5988,10880,5,0d4c973317170f8e,0d4c97331317170f
5988,10992,5,0d4c973317170f8e,0f4c873317170787
5988,18851,5,0d4c973317170f8e,0d4d97331717171e
5988,20009,5,0d4c973317170f8e,0d4d9e3317170f2e
5988,24595,5,0d4c973317170f8e,0d14973317150f0e
6155,12620,5,4d4d07232717070f,0f4d06330717070f
6155,17193,5,4d4d07232717070f,4d4d0f232307078e
6174,13870,5,4d4d0e3373632b96,4d4d0f3333232b17
6174,26387,5,4d4d0e3373632b96,4d4d0e3733232f16
6366,24253,5,0804392e170f4009,1806390e07074009
6366,35493,5,0804392e170f4009,2806393e1f074009
6366,44235,5,0804392e170f4009,0802382e070f0009
6393,47594,5,18043b3c17034003,18443b3c1f03200b
6438,17013,5,0012012e13032009,0012017617032001
6479,14523,5,0d0d0f3333373796,0d4d0f3333171717
6479,14662,5,0d0d0f3333373796,0d4d0f3333332397
6479,17553,5,0d0d0f3333373796,0d4d0f3333171717
6479,20026,5,0d0d0f3333373796,0d4d0e3333171716
6479,26062,5,0d0d0f3333373796,4d4d0f3333371717
6479,29290,5,0d0d0f3333373796,4d4d0f33333b3716
6479,29700,5,0d0d0f3333373796,0d4d0f3333351717
6484,20170,5,0f0d16331707169e,0f0d16373717160e
6510,16169,5,0836094e0f074005,0834194c07034005
6611,11082,5,0f4d8e331317070e,0d4d8f333317170f
6611,12620,5,0f4d8e331317070e,0f4d06330717070f
6611,18925,5,0f4d8e331317070e,0f4d9e130f17070e
6611,19426,5,0f4d8e331317070e,0d4d0e371717170e
6611,20009,5,0f4d8e331317070e,0d4d9e3317170f2e
6611,33551,5,0f4d8e331317070e,0f4d0f333707070e
6949,7156,5,0d4d9e33171f1f0f,0d4d8e3b3b1f1f0f
6949,10831,5,0d4d9e33171f1f0f,0f4d9f131717170f
6949,19632,5,0d4d9e33171f1f0f,0d4d8f1317170f0f
6949,23208,5,0d4d9e33171f1f0f,0d4d96333717170e
6949,24041,5,0d4d9e33171f1f0f,0f4d963317170f0e
6949,32969,5,0d4d9e33171f1f0f,0d4d1e3f1f1f1f2f
7156,11082,5,0d4d8e3b3b1f1f0f,0d4d8f333317170f
7227,15229,5,04323d3e1b032009,00323c2e17032009
7227,44399,5,04323d3e1b032009,00303d2e5b030009
7302,40387,5,0d46161616160e0e,0d4516160606060e
7349,25394,5,0d0d0f232363238f,4d4d0f332323238e
7403,9033,5,2806293e0f034001,3806793e07074001
7403,12864,5,2806293e0f034001,3804391c0f034001
7403,13703,5,2806293e0f034001,0806390e07034001
7403,22161,5,2806293e0f034001,3806392e07036001
7403,47681,5,2806293e0f034001,2004313c0f034001
7403,50761,5,2806293e0f034001,2886392e1f074001
7487,30878,5,464e969696969616,4e1d969696969616
7511,17927,5,0c9e969696969616,0c9d9e969696b636
7511,28791,5,0c9e969696969616,0f1e169696969636
7511,30878,5,0c9e969696969616,4e1d969696969616
7511,32634,5,0c9e969696969616,0c0696969696b614
7636,9082,5,9696969696b63636,9696969696969696
7658,10992,5,0f4c97333317070f,0f4c873317170787
7658,11082,5,0f4c97333317070f,0d4d8f333317170f
7658,11694,5,0f4c97333317070f,074c973313170f17
7658,13427,5,0f4c97333317070f,0f4d973317070707
7686,11524,5,0d4d062333230f0f,0d4d9633332b0f0e
7686,14683,5,0d4d062333230f0f,0d4d0637330f0f0f
7686,14961,5,0d4d062333230f0f,0d0d1633332b1f0f
7686,19149,5,0d4d062333230f0f,0d0d0e2b33230f17
7686,24273,5,0d4d062333230f0f,0d4d963333330f0e
7686,31743,5,0d4d062333230f0f,4d4d173333330f0f
7782,9082,5,9696969696b63636,9696969696969696
7788,12620,5,0f4d16331717160e,0f4d06330717070f
7788,15190,5,0f4d16331717160e,0f0d163b0f171606
7788,18851,5,0f4d16331717160e,0d4d97331717171e
7788,18975,5,0f4d16331717160e,0f4d1e3b1f171f0e
7788,19426,5,0f4d16331717160e,0d4d0e371717170e
7788,23164,5,0f4d16331717160e,0f0d1633171f0f0e
7788,29797,5,0f4d16331717160e,0f4d16330707070f
7832,13802,5,4d4d0f3333212b8e,4d4d0f1333332b0f
7832,13870,5,4d4d0f3333212b8e,4d4d0f3333232b17
7832,26385,5,4d4d0f3333212b8e,4d4d0f3333230f06
7881,35233,5,18045b6c07034009,5804597c1f034009
7881,43480,5,18045b6c07034009,1804393c07034009
7881,45605,5,18045b6c07034009,1804793c17034009
7965,9781,5,0f0d0e333327170f,0f0d163b1337170f
7965,30806,5,0f0d0e333327170f,0e0d1e3333270717
7971,14480,5,1086311e0f034001,1084313e1f0b4009
7971,24418,5,1086311e0f034001,3084313c0f034009
7971,47238,5,1086311e0f034001,1004311c0f074009
8199,14678,5,0f0d163337070f17,0f0d063313170717
8199,15967,5,0f0d163337070f17,0f0d163617171f17
8199,30806,5,0f0d163337070f17,0e0d1e3333270717
8199,31587,5,0f0d163337070f17,0f4d163317171717
8214,10290,5,1802183e07032001,0802193e070f2003
8214,21747,5,1802183e07032001,3806793e07032001
8214,38650,5,1802183e07032001,1806591e07036001
8214,46115,5,1802183e07032001,1802191e07034009
8268,10880,5,0d4d97b31707070f,0d4c97331317170f
8268,18851,5,0d4d97b31707070f,0d4d97331717171e
8268,29797,5,0d4d97b31707070f,0f4d16330707070f
8293,42103,5,0d44979317078e0e,0f44971307170e0e
8314,8855,5,4d0d0f3333231717,4d4d0f1333171717
8314,8860,5,4d0d0f3333231717,4d4d0f1333171717
8314,9230,5,4d0d0f3333231717,4d4d0f1333171717
8314,9337,5,4d0d0f3333231717,4d4d0f1b33230f17
8314,13870,5,4d0d0f3333231717,4d4d0f3333232b17
8314,14523,5,4d0d0f3333231717,0d4d0f3333171717
8314,15912,5,4d0d0f3333231717,4d0d0e3233171717
8314,17553,5,4d0d0f3333231717,0d4d0f3333171717
8314,26385,5,4d0d0f3333231717,4d4d0f3333230f06
8314,29282,5,4d0d0f3333231717,4d4d0f3333311397
8314,29290,5,4d0d0f3333231717,4d4d0f33333b3716
8314,29292,5,4d0d0f3333231717,4d4d0e3333331397
8314,29700,5,4d0d0f3333231717,0d4d0f3333351717
8314,30107,5,4d0d0f3333231717,0d0d0f3317311717
8506,22890,5,046b3c1f03072003,003b1c0f03072003
8597,14678,5,0f0d06370717070f,0f0d063313170717
8639,28285,5,0009204b230f0005,0001204b1b0f0015
8639,28412,5,0009204b230f0005,000920430b0f0009
8685,23786,5,0009004b0b9f4009,000904490b1b400b
8685,28412,5,0009004b0b9f4009,000920430b0f0009
8709,38171,5,004114410b0f4009,004900430b1f4009
8709,50201,5,004114410b0f4009,00011061030f0009
8768,16892,5,000114410b0f0009,00001843090f0009
8768,21331,5,000114410b0f0009,00091445490f000d
8768,21344,5,000114410b0f0009,00011063090d0009
8768,23727,5,000114410b0f0009,00011443130f0005
8768,28374,5,000114410b0f0009,000104410f0e000c
8768,28412,5,000114410b0f0009,000920430b0f0009
8768,30289,5,000114410b0f0009,00011041010f0003
8768,41517,5,000114410b0f0009,000118430b1b0009
8768,51688,5,000114410b0f0009,00011043090f0005
8855,11082,5,4d4d0f1333171717,0d4d8f333317170f
8855,12327,5,4d4d0f1333171717,0d0d0e3333171f17
8855,13860,5,4d4d0f1333171717,4d4d8f133307070f
8855,17179,5,4d4d0f1333171717,4d0d0f133307070f
8855,19846,5,4d4d0f1333171717,0d4d0f1323231717
8855,20259,5,4d4d0f1333171717,4d4d0f1333231f16
8855,35947,5,4d4d0f1333171717,4d4d0f1333233317
8855,39773,5,4d4d0f1333171717,0d4d0f3333271797
8860,11082,5,4d4d0f1333171717,0d4d8f333317170f
8860,12327,5,4d4d0f1333171717,0d0d0e3333171f17
8860,13860,5,4d4d0f1333171717,4d4d8f133307070f
8860,17179,5,4d4d0f1333171717,4d0d0f133307070f
8860,19846,5,4d4d0f1333171717,0d4d0f1323231717
8860,20259,5,4d4d0f1333171717,4d4d0f1333231f16
8860,35947,5,4d4d0f1333171717,4d4d0f1333233317
8860,39773,5,4d4d0f1333171717,0d4d0f3333271797
8883,9082,5,968e96969696b636,9696969696969696
8883,9993,5,968e96969696b636,868e869696969696
8901,25033,5,969696969696b636,14969e9696969616
8901,37989,5,969696969696b636,9696969696969600
9010,9033,5,1806383e17074011,3806793e07074001
9026,12864,5,2804390c07030009,3804391c0f034001
9026,13703,5,2804390c07030009,0806390e07034001
9026,19879,5,2804390c07030009,0004312c07032009
9026,35651,5,2804390c07030009,2804393c1703200d
9026,39985,5,2804390c07030009,1806390e07034009
9026,43480,5,2804390c07030009,1804393c07034009
9033,24253,5,3806793e07074001,1806390e07074009
9033,26666,5,3806793e07074001,3006713e07036003
9033,35493,5,3806793e07074001,2806393e1f074009
9033,35571,5,3806793e07074001,1806393e0703400d
9033,35680,5,3806793e07074001,3006713e0f072001
9033,36484,5,3806793e07074001,7806793e07032005
9033,38650,5,3806793e07074001,1806591e07036001
9033,39986,5,3806793e07074001,1806390e07074005
9230,11082,5,4d4d0f1333171717,0d4d8f333317170f
9230,12327,5,4d4d0f1333171717,0d0d0e3333171f17
9230,13860,5,4d4d0f1333171717,4d4d8f133307070f
9230,17179,5,4d4d0f1333171717,4d0d0f133307070f
9230,19846,5,4d4d0f1333171717,0d4d0f1323231717
9230,20259,5,4d4d0f1333171717,4d4d0f1333231f16
9230,35947,5,4d4d0f1333171717,4d4d0f1333233317
9230,39773,5,4d4d0f1333171717,0d4d0f3333271797
9337,9809,5,4d4d0f1b33230f17,4d4d0f1323331717
9337,15171,5,4d4d0f1b33230f17,0d4d0f33333b0f17
9337,17510,5,4d4d0f1b33230f17,4d4d2f1323230f0f
9337,19149,5,4d4d0f1b33230f17,0d0d0e2b33230f17
9337,19846,5,4d4d0f1b33230f17,0d4d0f1323231717
9337,21150,5,4d4d0f1b33230f17,4d4d0f33332b2b17
9337,29829,5,4d4d0f1b33230f17,4d4d0f1333251717
9337,34239,5,4d4d0f1b33230f17,4d4d0f3333233f16
9337,35947,5,4d4d0f1b33230f17,4d4d0f1333233317
9344,12003,5,0606171317171717,06060f3333171717
9406,10992,5,0f4ca72307170717,0f4c873317170787
9608,13802,5,4d4d0e333333370f,4d4d0f1333332b0f
9608,18305,5,4d4d0e333333370f,0f4d0f333333331f
9608,20178,5,4d4d0e333333370f,0d4d0e333373160e
9608,26062,5,4d4d0e333333370f,4d4d0f3333371717
9608,29290,5,4d4d0e333333370f,4d4d0f33333b3716
9608,29292,5,4d4d0e333333370f,4d4d0e3333331397
9608,30355,5,4d4d0e333333370f,4d4d0e332323070e
9608,33297,5,4d4d0e333333370f,4d4d0e333733220e
9608,33945,5,4d4d0e333333370f,4d4d0f333323171e
9653,12015,5,4f0d073313571717,4d4d0f3333171717
9653,14287,5,4f0d073313571717,4d4d0f3333171717
9653,31624,5,4f0d073313571717,4d4d0f3333171717
9678,23875,5,0f44973b0f471717,0f4c973307171717
9775,11468,5,0f4d163317070f17,0d4d96130f070f17
9775,14678,5,0f4d163317070f17,0f0d063313170717
9775,15967,5,0f4d163317070f17,0f0d163617171f17
9775,18984,5,0f4d163317070f17,0f4d16371f171f16
9775,19695,5,0f4d163317070f17,0f4d96331707171e
9775,24041,5,0f4d163317070f17,0f4d963317170f0e
9775,26293,5,0f4d163317070f17,0d4d963317170f0f
9775,31581,5,0f4d163317070f17,0d4d0e3317170717
9797,35484,5,0c222c2e17032009,0c623d2e17034009
9797,38651,5,0c222c2e17032009,0822282e07030001
9809,12010,5,4d4d0f1323331717,4f4d0f1333171617
9809,14523,5,4d4d0f1323331717,0d4d0f3333171717
9809,17553,5,4d4d0f1323331717,0d4d0f3333171717
9809,19719,5,4d4d0f1323331717,0d4c0f1333171717
9809,29282,5,4d4d0f1323331717,4d4d0f3333311397
9809,29290,5,4d4d0f1323331717,4d4d0f33333b3716
9809,29292,5,4d4d0f1323331717,4d4d0e3333331397
9809,29700,5,4d4d0f1323331717,0d4d0f3333351717
9809,33945,5,4d4d0f1323331717,4d4d0f333323171e
9870,23875,5,0f0c172b07571717,0f4c973307171717
9933,24091,5,0d4d86372f171717,0d4d16332b170717
10065,25394,5,0d0d0e332323270e,4d4d0f332323238e
10095,35777,5,1802182f170f4003,1806382e070f0003
10106,33917,5,4c4d4d16160d4d4d,0c4d4d160f4d4d4d
10170,10620,5,004c014c0f038001,000c030c0f034001
10170,24110,5,004c014c0f038001,000c016c0f034009
10184,12015,5,4d4d063353171737,4d4d0f3333171717
10184,14287,5,4d4d063353171737,4d4d0f3333171717
10184,31624,5,4d4d063353171737,4d4d0f3333171717
10255,34335,5,4dcd0e2307170717,4f0d0e2327070717
10255,34342,5,4dcd0e2307170717,4d4d0f2307270797
10260,25033,5,969696969696b636,14969e9696969616
10260,37989,5,969696969696b636,9696969696969600
10276,12919,5,5804595c0f030001,5004715c4d030001
10276,46796,5,5804595c0f030001,7804797c0f034009
10290,22242,5,0802193e070f2003,0832192e07032003
10298,15894,5,0004016c27034001,0004012407030003
10298,24115,5,0004016c27034001,0024012c17034009
10298,44723,5,0004016c27034001,0004006407030011
10573,14683,5,0d4d1637170f074f,0d4d0637330f0f0f
10573,14726,5,0d4d1637170f074f,0d0d16371f1f170f
10573,29797,5,0d4d1637170f074f,0f4d16330707070f
10620,11849,5,000c030c0f034001,004e014e0f034001
10620,14357,5,000c030c0f034001,0024120c0f034009
10620,44566,5,000c030c0f034001,0014010c1b034001
10620,44720,5,000c030c0f034001,0008013c1f034001
10620,46822,5,000c030c0f034001,0004022c0f032001
10622,32830,5,0008026c0f034001,0008022c1f030002
10622,44720,5,0008026c0f034001,0008013c1f034001
10622,46822,5,0008026c0f034001,0004022c0f032001
10664,34176,5,22080f1716160200,02080f1f1e161600
10765,42713,5,0014013c07032003,000c032c0f032003
10765,44211,5,0014013c07032003,000c013c0f033002
10765,45804,5,0014013c07032003,0014037413032003
10813,18637,5,0d4c871b0f0f170e,0d4c87330f0f1f16
10831,10880,5,0f4d9f131717170f,0d4c97331317170f
10831,11082,5,0f4d9f131717170f,0d4d8f333317170f
10831,11422,5,0f4d9f131717170f,0f4d96130f07170f
10831,13427,5,0f4d9f131717170f,0f4d973317070707
10831,18851,5,0f4d9f131717170f,0d4d97331717171e
10831,18925,5,0f4d9f131717170f,0f4d9e130f17070e
10831,19153,5,0f4d9f131717170f,0f4c971317171716
10831,20368,5,0f4d9f131717170f,0d4d8f130717160e
10849,16233,5,4d4d8f13232b1f0f,0d4c8f13333b1f0e
