id,path,width,height,aspect_ratio,mode,file_bytes,file_sha256,byte_sha256,pixel_sha256,dhash,brightness,contrast,colorfulness,saturation,edge_sharpness,error
1881,/localhome/local-lintran/MLA2/data/raw/original/images/1881.jpg,1800,2400,0.75,RGB,390811,348abf9bc64f55118e66abf184a429ed804684ea491671a71495170aa1f99b5e,348abf9bc64f55118e66abf184a429ed804684ea491671a71495170aa1f99b5e,e477ae3bae99dde9081578777f0f19953a9bd2466ce7e16821820f0fc9bb3c8e,4d4d0f9b3b390f17,207.66190833333334,64.44001886298582,26.613448769784625,0.08341153918572267,61.691874290743186,
1892,/localhome/local-lintran/MLA2/data/raw/original/images/1892.jpg,1800,2400,0.75,RGB,375253,02d2bf85beeb6e2858edad1bba73cd37159c366031a379be0747c6b08128d7db,02d2bf85beeb6e2858edad1bba73cd37159c366031a379be0747c6b08128d7db,cfcc5e90d17a3ada312f4d3fb9e20ec3279ab865b6a36466b257df475bfba375,0d4d0f3331179697,185.34003171296297,80.08416326000135,68.11093808874534,0.2694156302480358,18.718052757127307,
1906,/localhome/local-lintran/MLA2/data/raw/original/images/1906.jpg,1800,2400,0.75,RGB,916153,60d385d10919b68be3c16e8a2fed30dd8464c25f00d0e1247f0b263ac03356b9,60d385d10919b68be3c16e8a2fed30dd8464c25f00d0e1247f0b263ac03356b9,b0a716dc7c837ccc940311f66dd536196c0eb056ba32fb5ba7b98adf966f62fd,9e9d1e3e2b6b7b3b,216.67821875,58.327071938744865,28.440080030305168,0.1028359479621613,258.7865190254522,
1915,/localhome/local-lintran/MLA2/data/raw/original/images/1915.jpg,1800,2400,0.75,RGB,383294,00a9ff4b82309b76e777489b4e7ab4609a6ab66bdc0807221dfba91f3f7b88c0,00a9ff4b82309b76e777489b4e7ab4609a6ab66bdc0807221dfba91f3f7b88c0,e062d351987f38a08afc29a9efef864c3402532a555a727a772e8a29605b4c12,4d4c9e9e9e1e1e0c,239.42133541666666,31.81851856163959,57.772491673702156,0.13944027508263604,2.513603603603604,
1922,/localhome/local-lintran/MLA2/data/raw/original/images/1922.jpg,1800,2400,0.75,RGB,1408442,dd19342e57cf7c4f8cd12b552ccee75ea447a3059b6b08e961795b36232736b2,dd19342e57cf7c4f8cd12b552ccee75ea447a3059b6b08e961795b36232736b2,0620911ca691c5746cd619f29f7601e0afe89d27f15abae09303a5434acbca35,0f4d1f170f0f0f16,183.42923611111112,90.2434799833709,24.298872995467356,0.08693028756582889,106.28077734546886,
1930,/localhome/local-lintran/MLA2/data/raw/original/images/1930.jpg,1800,2400,0.75,RGB,1567037,0f7c6f85bab31bd19a9dd53210264afb1041f30a63a8b68eaba70a88f78c9b69,0f7c6f85bab31bd19a9dd53210264afb1041f30a63a8b68eaba70a88f78c9b69,d0df2e1e926ce4e982084988e31d2fd6dde7303607e6328e687fc92a310d4642,0c96161713979618,190.83216226851852,83.48649378007401,104.67971362758999,0.3121206035944189,43.41001366404966,
1935,/localhome/local-lintran/MLA2/data/raw/original/images/1935.jpg,1800,2400,0.75,RGB,1638884,6a8f5e9e8560cc7dd3a25cbed27fed714abfd8292f937de81ba33345666f5bf8,6a8f5e9e8560cc7dd3a25cbed27fed714abfd8292f937de81ba33345666f5bf8,a54f99e7c0e0b91529b810bcfcf930d4eac3b955e9ac7077547ec2cfe43b8955,8e1633230397170d,172.8518127314815,95.91321400787531,26.58471648187089,0.05748562289361359,108.19252599643345,
1949,/localhome/local-lintran/MLA2/data/raw/original/images/1949.jpg,1800,2400,0.75,RGB,1181272,e0e0493c2e281332f10ec0255ad3a17f01134ee17cce6ae5439aeadfc66de71f,e0e0493c2e281332f10ec0255ad3a17f01134ee17cce6ae5439aeadfc66de71f,1a0cd9b33066c2033a894f6a6094348772c8176df18a8bf1ffa620c82845a88d,4d4d0e3633333616,217.08218703703704,63.07488696510928,28.694195349405863,0.08674864958670013,88.815228120151,
1951,/localhome/local-lintran/MLA2/data/raw/original/images/1951.jpg,1800,2400,0.75,RGB,172334,41f834ecbe6d21f32464ab86224c96af928cf0e5a7acea34a5188fcbdef0d38d,41f834ecbe6d21f32464ab86224c96af928cf0e5a7acea34a5188fcbdef0d38d,f2200321c8ad1dec1328e81f061a66635d728f30a69d3ac02bf202f0a65a42b6,f0e0d81f23e0f0f0,196.6506039351852,36.82614074986382,26.125320726087192,0.09362728539856803,28.896200699414067,
1994,/localhome/local-lintran/MLA2/data/raw/original/images/1994.jpg,1800,2400,0.75,RGB,373816,fe3034374067273d365877c293113048dbed19bf2a5f41e4d7412903b4bdfa97,fe3034374067273d365877c293113048dbed19bf2a5f41e4d7412903b4bdfa97,564ed931cc2cacf3c70e524d3d6882baf1f5f8c19e1232321f87a95e6ed7a7c0,4d4c0f9b933b1f17,206.89261342592593,69.62391901264438,78.8737402703564,0.2441398358974324,51.11838671576461,
2005,/localhome/local-lintran/MLA2/data/raw/original/images/2005.jpg,1800,2400,0.75,RGB,382492,1c5b7139069b51776a41f8a81fe5a1f57b15fc52167be75c4052604fb2d521c2,1c5b7139069b51776a41f8a81fe5a1f57b15fc52167be75c4052604fb2d521c2,f9e312386d22d282bf98f81b64bf108c399455bfdd5f307885680e6d83331f92,0f4c8f133b171717,166.31461087962964,93.65291987322902,26.416507303138587,0.17075021972924734,47.819310660274674,
2006,/localhome/local-lintran/MLA2/data/raw/original/images/2006.jpg,1800,2400,0.75,RGB,326043,42b20feb061c3480564004b15243f540cbd8edab5bc7be8b7fca6a4493db0c5d,42b20feb061c3480564004b15243f540cbd8edab5bc7be8b7fca6a4493db0c5d,6c1c1ae29afb8ed17ee608974dce3a6e5e19870b620be67c25b57d4f4f0b0b79,4d4d0f0f2b393d2f,212.67661875,61.613931695399025,33.546452490270234,0.08603261654909791,30.01082285370203,
2009,/localhome/local-lintran/MLA2/data/raw/original/images/2009.jpg,1800,2400,0.75,RGB,350623,005f52b72e6e406a2e09c2fabf96e82c2b65028885e1a3efd8e2670ce716e59c,005f52b72e6e406a2e09c2fabf96e82c2b65028885e1a3efd8e2670ce716e59c,59683c772180992f8c25f03eee678b89a2c0c2e8894ef5350999ace34d3427bb,4d4d0f2f33397d35,221.11455625,51.73585549912843,21.904321592070183,0.058169680336810026,30.788437666458233,
2120,/localhome/local-lintran/MLA2/data/raw/original/images/2120.jpg,1800,2400,0.75,RGB,402990,c46dcf7baafb22dee1efc665e186e1e84f096b04d459456b6eb79031eafaa7d0,c46dcf7baafb22dee1efc665e186e1e84f096b04d459456b6eb79031eafaa7d0,c39c1c721ff67fd2357e99a4b39378211658dcd2e6f95d961174d3e6a6e12f75,4d4c0f1b17071717,172.77342523148147,95.89036039363168,36.34476823459785,0.21632641550741902,19.089194747446676,
2129,/localhome/local-lintran/MLA2/data/raw/original/images/2129.jpg,1800,2400,0.75,RGB,385481,55b2947c3b99784496ae55daeeed6f59e9e6aea68e4e4597110a4402a61c2cf8,55b2947c3b99784496ae55daeeed6f59e9e6aea68e4e4597110a4402a61c2cf8,51995e24cf5d974b4e808882af6d33619c81227355bb3467c5423445d967efa4,0f4f0f2f3b1b3b27,211.80631875,59.301134169008996,53.368947938192264,0.1889710956653966,115.97738090275365,
2155,/localhome/local-lintran/MLA2/data/raw/original/images/2155.jpg,1800,2400,0.75,RGB,421932,71e57089185b50a4cb2d28ec6016223fc72c48db0def9770d79ee3b1e9d04e67,71e57089185b50a4cb2d28ec6016223fc72c48db0def9770d79ee3b1e9d04e67,d77a57f4f03d75af115e5f84a18e205a30e90fccb1d9caeaa5367141775ee687,0f4d0f3f3b3b3d2f,183.06534282407407,81.32916291385916,38.74631997994184,0.1762520184035931,124.8115837559925,
