run_id,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_sha256,prediction_sha256,history_sha256,status
g1-c1-smallcnn-f0-s2753-59e9743d3899,g1_family_screen,g1-c1-smallcnn,smallcnn,false,true,true,0,2753,68e2bf2aee92175ff027e831208d80c404913e45,false,430700d1080d33fc04337138f41c42ef55e25cdaeb6b1df35e979093197df754,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,7,macro_f1,0.6997488971494304,261.79002250000485,190.89794921875,1174244,236b5f5c55163028cd973d619f2f90a8b2454f6beb964c04aef85eca2613afe6,488d19730defdc80769965dd88a8c50384cb44f8a5bf9e24bfaceb344d21c465,8c6fc2889f2d60073cd94681009140f32c12e29d2612a949098015c8fbb5abe3,completed
g1-c1-smallcnn-f1-s2753-f73cfae4a798,g1_family_screen,g1-c1-smallcnn,smallcnn,false,true,true,1,2753,68e2bf2aee92175ff027e831208d80c404913e45,false,430700d1080d33fc04337138f41c42ef55e25cdaeb6b1df35e979093197df754,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,8,macro_f1,0.6830564783960702,190.12851260000025,191.35888671875,1174244,923c87a8ff01cb17a3300a5a81aacceb2f58004c34d463dd933059bc4d5e03fa,1b8380255de3ecfdcc2e250725836f8eb6bb6f506a2dc74eed48ba7c77c3ea8f,603909ac2790104ad7fa324318cebe43fabac09f7c88c975e25b80bb5a74e97d,completed
g1-c1-smallcnn-f2-s2753-8e178abd5435,g1_family_screen,g1-c1-smallcnn,smallcnn,false,true,true,2,2753,68e2bf2aee92175ff027e831208d80c404913e45,false,430700d1080d33fc04337138f41c42ef55e25cdaeb6b1df35e979093197df754,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,7,macro_f1,0.7101463167624122,236.88140589999966,191.35888671875,1174244,0ba99476e70d46d31878cb519a104df2751d62a6351db34946513b34ed24e03d,0e9946a70dabec230bbcf89ee89ad912f6e6f0e187383f9a7bef3ca94d8fca16,8f6c1ffe9468b12d876ed4f8e1105149a30fa66e478a143289bb9ce7ac4462c6,completed
g1-c1-smallcnn-f3-s2753-bf3525f7f30f,g1_family_screen,g1-c1-smallcnn,smallcnn,false,true,true,3,2753,68e2bf2aee92175ff027e831208d80c404913e45,false,430700d1080d33fc04337138f41c42ef55e25cdaeb6b1df35e979093197df754,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,8,macro_f1,0.7088930009972729,247.73395090000122,191.35888671875,1174244,9fd91ab476126fa273328cfce5b3320e6346cd195b44ef6d0871484bbc0aa350,800257dbbeef2601d1be1b386c3012726b01755ecfef57ef26f55d89845c2a22,f2eb9a03a50d5639395af00f60fee86d87e00638690831ee58a2983c7c3bb130,completed
g1-c1-smallcnn-f4-s2753-476a7394ed3e,g1_family_screen,g1-c1-smallcnn,smallcnn,false,true,true,4,2753,68e2bf2aee92175ff027e831208d80c404913e45,false,430700d1080d33fc04337138f41c42ef55e25cdaeb6b1df35e979093197df754,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,8,macro_f1,0.6969138738299336,210.05441179999616,191.35888671875,1174244,434b0d5bdd04f6f306af9210e45296c4a5d4319122e887b1d492fa1780ba66ea,832e696fcb4578a7a292f8ba2c9c0365e946155b96c664f17f9cdc52f337147a,6050118657c9b4e47575738953313c3ca787436c2cdb9b08f57d3a3b9e468ce5,completed
