run_id,validation_fold,corruption,loss,macro_f1,macro_f1_change
t3_usage_expanded_e8_usage_smallcnn_f4_s2753_6eb56854d557_20260906T095731Zaa2e15,4,jpeg_75,0.8600854497342088,0.5058254362088639,0.0018239248458186141
t3_usage_expanded_e8_usage_smallcnn_f4_s2753_6eb56854d557_20260906T095731Zaa2e15,4,brightness_085,1.6434418523773675,0.24461921212006013,-0.25938229924298517
t3_usage_expanded_e8_usage_smallcnn_f4_s2753_6eb56854d557_20260906T095731Zaa2e15,4,brightness_115,1.264851441311888,0.4741596135292974,-0.029841897833747855
t3_usage_expanded_e8_usage_smallcnn_f4_s2753_6eb56854d557_20260906T095731Zaa2e15,4,translation_003,0.8822222425268788,0.45523151046578963,-0.04877000089725564
t3_usage_expanded_e8_usage_smallcnn_f4_s2753_6eb56854d557_20260906T095731Zaa2e15,4,grayscale,0.8423634142545742,0.4749827359126901,-0.029018775450355194
