family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,18,0.00036649043994530075,0.5549556672543519,0.6564575772249062,0.7370992366412213,0.7240218824497406,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,19,0.0003151764037047542,0.5422694508535227,0.6730389713240034,0.7323664122137404,0.7232461150176017,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,20,0.00026602925514494373,0.529617038676608,0.6800512060682282,0.7219847328244274,0.7090902142620836,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,21,0.0002196251996470665,0.5153441746576194,0.6520614938153565,0.7421374045801526,0.7286750274721293,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,22,0.0001765082823342032,0.5004074224698991,0.6440679564548812,0.7487022900763359,0.7365131848572776,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,23,0.00013718400963967292,0.48867248849632566,0.655175022978819,0.7470229007633588,0.7329477445790822,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,24,0.00010211342270629437,0.4835193168069235,0.6599319557288221,0.7479389312977099,0.7382535644235236,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,25,7.170769210051748e-05,0.4712662288263473,0.6643975107906429,0.7482442748091603,0.7341062198899082,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,26,4.632329721347056e-05,0.46396257308054184,0.6593834744791948,0.7491603053435114,0.7381231841427084,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,0,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,27,2.625784686603061e-05,0.457459738114606,0.6658579965129153,0.7500763358778626,0.7331320154470946,18,False
