experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g3-c2-t0-resnet18,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,0,2753,cache,6550,0.7467175572519084,0.6990882221247676,0.7922914436580493,0.6990882221247676,0.7346773084590131,0.7437691342195618,0.6792256721682075,0.36257578910843447,0.0739038212019239
g3-c2-t0-resnet18,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,1,2753,cache,6551,0.7458403297206533,0.6920994886239935,0.7890942420620022,0.6920994886239935,0.7301639034276558,0.7424461645522802,0.6775102068801959,0.3576418139184077,0.0664934585659
g3-c2-t0-resnet18,g3-c2-t0-resnet18-f2-s2753-80377ad03917,2,2753,cache,6550,0.7447328244274809,0.6908644370633812,0.7916654392238346,0.6908644370633812,0.72969255491362,0.7406626325046444,0.6498326737404141,0.35379382473243615,0.02485686180235213
g3-c2-t0-resnet18,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,3,2753,cache,6550,0.7558778625954199,0.7120719935165077,0.7931163226622114,0.7120719935165077,0.7454441632445239,0.7537098177894965,0.637372320712103,0.3445577351484207,0.05368821096936885
g3-c2-t0-resnet18,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,4,2753,cache,6552,0.7457264957264957,0.7007410214488821,0.7872096201125752,0.7007410214488821,0.734809718676507,0.7414838217689096,0.6847330359866776,0.36188908376697715,0.07939754374088054
