experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g2-t2-c2-resnet18,g2-t2-c2-resnet18-f0-s2753-6dde616c1e5e,0,2753,cache,6550,0.720763358778626,0.6617712113051966,0.7825734092024555,0.6617712113051966,0.7044042130089941,0.7127489491428017,0.675978877867241,0.38100697478986945,0.026978584948717185
g2-t2-c2-resnet18,g2-t2-c2-resnet18-f1-s2753-a797f5c052fe,1,2753,cache,6551,0.7209586322698824,0.6591230381100371,0.7779695921196568,0.6591230381100371,0.7027805061091463,0.7147229312307337,0.685622490709196,0.38140660070275545,0.03027890144153693
g2-t2-c2-resnet18,g2-t2-c2-resnet18-f2-s2753-c0de62f1594e,2,2753,cache,6550,0.7384732824427481,0.6790290642399428,0.8068183675507117,0.6790290642399428,0.7250995169084534,0.7316941024529778,0.6699641005981508,0.37039614833384,0.03227481599429723
g2-t2-c2-resnet18,g2-t2-c2-resnet18-f3-s2753-dc95a41dc6c7,3,2753,cache,6550,0.7227480916030534,0.6586571826599683,0.8069334989994699,0.6586571826599683,0.7080799818420351,0.7120632783057288,0.66417425782733,0.37344685338737565,0.025405567863004762
g2-t2-c2-resnet18,g2-t2-c2-resnet18-f4-s2753-3e92750d326a,4,2753,cache,6552,0.7144383394383395,0.6541680792403345,0.7898746080144858,0.6541680792403345,0.7003033063757035,0.7045209375441563,0.6871988632712256,0.3858172422062715,0.030514265262181265
