run_id,experiment_id,hypothesis_id,parent_run_ids,task,target,validation_fold,seed,status,debug,scratch,submission_eligible,timestamp_start,timestamp_end,config_hash,config_path,split_digest,label_map_digest,training_product_count,validation_product_count,training_family_count,validation_family_count,model_family,parameter_count,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,history_path,metrics_json,train_seconds,peak_memory_bytes,checkpoint_bytes,environment_json,exception_type,exception_message,last_completed_stage
t3_usage_e1_teacher_all_development_refit_dc3bc5f2d0a40f6d,t3_usage_e1_teacher_all_development_refit,,,task3,usage,,2753,complete,False,True,True,2026-09-07T06:47:36.592206+00:00,2026-09-07T06:55:55.843965+00:00,dc3bc5f2d0a40f6d2310c5cf26483e17d73a8bbf5161c42f6dcf170a68672b2e,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e1_teacher_all_development_refit/usage/config.json,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,32772,0,22904,0,task3_small_cnn,391209,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e1_teacher_all_development_refit/usage/final_epoch.pt,d8256ee8ac25c2ff275664319ea05bae972a8e9629c413db7d3213ef92d086c0,,,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e1_teacher_all_development_refit/usage/history.csv,"{""epochs_completed"":30,""holdout_evaluated"":false,""peak_memory_bytes"":450079232,""teacher_test_evaluated"":false,""train_loss"":0.021569019869873845,""train_seconds"":499.1089147810003,""training_rows"":32772,""validation_rows"":0,""validation_used"":false}",499.1089147810003,450079232,1581813,"{""cpu"":""x86_64"",""cuda_runtime"":""12.8"",""git_commit"":""5fdd60c7d346b96255553ab8edc4cb9b0a3a62c9"",""git_status_short"":"""",""gpu"":""NVIDIA L4"",""numpy"":""2.1.3"",""pandas"":""2.2.3"",""pillow"":""11.3.0"",""platform"":""Linux-6.6.122+-x86_64-with-glibc2.35"",""python"":""3.13.15"",""sklearn"":""1.6.1"",""torch"":""2.11.0+cu128"",""torch_native_extension"":""/usr/local/lib/python3.13/dist-packages/torch/_C.cpython-313-x86_64-linux-gnu.so"",""torchvision"":""0.26.0+cu128"",""vram_bytes"":23659151360}",,,refit_artifacts_complete
t3_usage_e8_translation_teacher_all_development_refit_5553be0c138243e9,t3_usage_e8_translation_teacher_all_development_refit,,,task3,usage,,2753,complete,False,True,True,2026-09-07T07:40:46.923745+00:00,2026-09-07T07:49:35.846411+00:00,5553be0c138243e9dffc62ae1251b8c3106061934cd7de655ad938d4474a0cb8,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e8_translation_teacher_all_development_refit/usage/config.json,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,32772,0,22904,0,task3_small_cnn,391209,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e8_translation_teacher_all_development_refit/usage/final_epoch.pt,18da75a4ec935ab0d18c9ebdf9d1dabb6fa87ee484ead5f439de0192c4af2747,,,/content/drive/MyDrive/MLA2/task3/experiments/t3_usage_e8_translation_teacher_all_development_refit/usage/history.csv,"{""epochs_completed"":30,""holdout_evaluated"":false,""peak_memory_bytes"":450079744,""teacher_test_evaluated"":false,""train_loss"":0.2540091816340883,""train_seconds"":528.7719047999999,""training_rows"":32772,""validation_rows"":0,""validation_used"":false}",528.7719047999999,450079744,1584821,"{""cpu"":""x86_64"",""cuda_runtime"":""12.8"",""git_commit"":""5550d07ec91434a8b09d5d0da09200d9b5e3accb"",""git_status_short"":"" M results/runs.csv\n"",""gpu"":""NVIDIA L4"",""numpy"":""2.1.3"",""pandas"":""2.2.3"",""pillow"":""11.3.0"",""platform"":""Linux-6.6.122+-x86_64-with-glibc2.35"",""python"":""3.13.15"",""sklearn"":""1.6.1"",""torch"":""2.11.0+cu128"",""torch_native_extension"":""/usr/local/lib/python3.13/dist-packages/torch/_C.cpython-313-x86_64-linux-gnu.so"",""torchvision"":""0.26.0+cu128"",""vram_bytes"":23659151360}",,,refit_artifacts_complete
