experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g2-t1-c1-smallcnn,g2-t1-c1-smallcnn-f0-s2753-b5a391a13f44,0,2753,cache,6550,0.7106870229007634,0.6803295478400633,0.7645956737853482,0.6803295478400633,0.711589283011932,0.7116397975246421,0.6836579085424486,0.3870680328339916,0.016585012305086046
g2-t1-c1-smallcnn,g2-t1-c1-smallcnn-f1-s2753-224fea686af6,1,2753,cache,6551,0.7156159364982445,0.655147934354816,0.7813883589121092,0.655147934354816,0.7005846603690098,0.7090481429687707,0.6983452002177756,0.38882313291041765,0.042973426760062036
g2-t1-c1-smallcnn,g2-t1-c1-smallcnn-f2-s2753-def58df2b19c,2,2753,cache,6550,0.7288549618320611,0.6663267637827553,0.7929130015414634,0.6663267637827553,0.7107252774556091,0.7201489010519425,0.6747667565535284,0.37356553793840214,0.026403944183813526
g2-t1-c1-smallcnn,g2-t1-c1-smallcnn-f3-s2753-b3d10cc6ac45,3,2753,cache,6550,0.7262595419847329,0.6683467175556779,0.7974858235733396,0.6683467175556779,0.715533826355243,0.7198136900178905,0.6562047937571198,0.3685816893269165,0.030800535379424412
g2-t1-c1-smallcnn,g2-t1-c1-smallcnn-f4-s2753-078e0f55f905,4,2753,cache,6552,0.7130647130647131,0.6541199162116256,0.7916211215300657,0.6541199162116256,0.6988402037918148,0.7004251869063108,0.707496238656483,0.39520597584640654,0.051386128745519025
