run_id,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,history_path,history_sha256,status
g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12,g3_full_budget,g3-c1-t1-smallcnn,smallcnn,false,true,true,0,2753,47442a2bff0aa97561bd34e16322a9af987937c7,false,1c54b8a3539f153f95ddae6aa0d871459673dd01490b2c31e8d7a7fed237f043,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,29,24,macro_f1,0.7382535644235236,864.9851365000359,190.89794921875,1174244,tmp/task2/checkpoints/g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12.pt,1300489cc125c43984198e7434d3746befc00e86ea11d17dfb01b12c8b35d6af,tmp/task2/runs/g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12/oof.csv,14bd33d53510476d61229d30daf77c538e5c97ae9e98e28a604da7144fa68a30,tmp/task2/runs/g3-c1-t1-smallcnn-f0-s2753-1ce4f9978b12/history.json,0a7cdde5916748d2e33538fe2bc56c0afc11ac9d759467bfa6afb52e04a8bddf,completed
g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4,g3_full_budget,g3-c1-t1-smallcnn,smallcnn,false,true,true,1,2753,47442a2bff0aa97561bd34e16322a9af987937c7,false,1c54b8a3539f153f95ddae6aa0d871459673dd01490b2c31e8d7a7fed237f043,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,26,21,macro_f1,0.740002342703693,764.0989776999922,191.35888671875,1174244,tmp/task2/checkpoints/g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4.pt,362b60964a81f5d483dc3adacd7e99303fa041e8018bafc22915f0d33defa04a,tmp/task2/runs/g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4/oof.csv,76dbe7abc42f4077b01956b068f2f8247038fbf0ad54bd52152788581456c114,tmp/task2/runs/g3-c1-t1-smallcnn-f1-s2753-ea0b61364ef4/history.json,f316f6a42660612a7fb096d0d213564e963d6ffbec21fe60593625b977fd9df2,completed
g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,g3_full_budget,g3-c1-t1-smallcnn,smallcnn,false,true,true,2,2753,47442a2bff0aa97561bd34e16322a9af987937c7,false,1c54b8a3539f153f95ddae6aa0d871459673dd01490b2c31e8d7a7fed237f043,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,19,14,macro_f1,0.735769747903171,568.2538828999968,191.35888671875,1174244,tmp/task2/checkpoints/g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac.pt,ed7d2189143005b422b981a73183ede014a26c13e412373abf5fb92d813d69c2,tmp/task2/runs/g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac/oof.csv,149280e7a02fb02ee1bdd7ae1050fc5e6a5bdce1530378f99a5f7ec81fe600fd,tmp/task2/runs/g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac/history.json,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,completed
g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,g3_full_budget,g3-c1-t1-smallcnn,smallcnn,false,true,true,3,2753,47442a2bff0aa97561bd34e16322a9af987937c7,false,1c54b8a3539f153f95ddae6aa0d871459673dd01490b2c31e8d7a7fed237f043,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,30,28,macro_f1,0.7509616550947982,874.9446290999767,191.35888671875,1174244,tmp/task2/checkpoints/g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc.pt,bee2da36bfe617b5501591445a896553e494b99014f1ec397d60158c18cdd73f,tmp/task2/runs/g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc/oof.csv,779be00d98e0bca2b163b023acab8473a19a3e5fcdd570f7855878b8f5ef4025,tmp/task2/runs/g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc/history.json,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,completed
g3-c1-t1-smallcnn-f4-s2753-2b4a6d779fa3,g3_full_budget,g3-c1-t1-smallcnn,smallcnn,false,true,true,4,2753,47442a2bff0aa97561bd34e16322a9af987937c7,false,1c54b8a3539f153f95ddae6aa0d871459673dd01490b2c31e8d7a7fed237f043,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,2887c38cd5653b64b57c880880a7fdf9d6aa590a4e4bd1000b87a9806a2d09fe,a0-7dba8a62f166046d,cross_entropy,30,18,13,macro_f1,0.723007465506373,540.3081850999733,191.35888671875,1174244,tmp/task2/checkpoints/g3-c1-t1-smallcnn-f4-s2753-2b4a6d779fa3.pt,442bbd7226ef67992026d37ae36dcb30dc7e76658e42c0984571a0b2a593731a,tmp/task2/runs/g3-c1-t1-smallcnn-f4-s2753-2b4a6d779fa3/oof.csv,a27c7e7ba3a5f5948acb9934b6cd6a47814c3a58e9311435793c7003ca767350,tmp/task2/runs/g3-c1-t1-smallcnn-f4-s2753-2b4a6d779fa3/history.json,37f62de64618ea41d03d2f2c792f01074b711b4c658d6c5376d2c69b96312e21,completed
