experiment_id,run_id,fold,seed,source,n_samples,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,nll,brier,ece
g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,0,2753,cache,6550,0.7584732824427481,0.7163304499332525,0.798248306808785,0.7163304499332525,0.7489367875819454,0.7558616447509181,0.6285376735962372,0.3400920407539427,0.048952774748101294
g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,1,2753,cache,6551,0.7664478705541139,0.7224724771971481,0.8086881106624694,0.7224724771971481,0.7575743989618585,0.763852694301451,0.6529101624197762,0.339983756735896,0.06809333157254913
g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f2-s2753-e4b6d5100cf8,2,2753,cache,6550,0.7615267175572519,0.7012115130962379,0.8104536120273544,0.7012115130962379,0.743012242110391,0.7590861281232268,0.6292430043067572,0.3383502910294532,0.021723919336365423
g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,3,2753,cache,6550,0.7680916030534352,0.7226202331571916,0.8144743241374186,0.7226202331571916,0.7597741630370382,0.7669801658618156,0.6146577033933386,0.330337191023681,0.05089498514844713
g4-i2-article-type-lambda-0-3-c1,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,4,2753,cache,6552,0.7579365079365079,0.7232160575552449,0.7947013054283563,0.7232160575552449,0.7534862811083198,0.7563168145586493,0.6369813576043055,0.3403155194462068,0.06035968533992596
