external_id,teacher_id,teacher_role,teacher_path,external_view,teacher_view,dhash_distance,ahash_distance,identity_evidence,accepted_overlap,mse,mae,max_difference,crop_mse,crop_mae,foreground_fraction_1,foreground_fraction_2,foreground_ratio
bellavitaorganic.com public catalogue:6871247290414,49326,development,data/raw/teacher/train/images_train/49326.jpg,crop_,view_,2,0,,False,0.03200563043355942,0.09432060271501541,0.9843137264251709,0.12218181043863297,0.2116166204214096,0.9994416666666667,0.20145833333333332,0.20157087707303242
bellavitaorganic.com public catalogue:6871247290414,6836,development,data/raw/teacher/train/images_train/6836.jpg,crop_,view_,2,0,,False,0.02739226259291172,0.0970253050327301,1.0,0.20731055736541748,0.3584801256656647,0.9994416666666667,0.173125,0.17322171545779727
bellavitaorganic.com public catalogue:6871247290414,22548,holdout,data/raw/teacher/train/images_train/22548.jpg,crop_,view_,2,0,,False,0.024304578080773354,0.09255067259073257,0.8156862854957581,0.1654255986213684,0.34063521027565,0.9994416666666667,0.17583333333333334,0.17593156178866534
bellavitaorganic.com public catalogue:6871247290414,28266,holdout,data/raw/teacher/train/images_train/28266.jpg,crop_,view_,2,0,,False,0.03599904477596283,0.10611244291067123,0.9176470637321472,0.17703436315059662,0.31676849722862244,0.9994416666666667,0.20020833333333332,0.20032017876647792
bellavitaorganic.com public catalogue:6871247290414,28268,holdout,data/raw/teacher/train/images_train/28268.jpg,crop_,view_,2,0,,False,0.03378571942448616,0.10402271896600723,0.9058823585510254,0.20154981315135956,0.3568490445613861,0.9994416666666667,0.196875,0.19698498328233263
bellavitaorganic.com public catalogue:6871247290414,40549,holdout,data/raw/teacher/train/images_train/40549.jpg,crop_,view_,0,3,,False,0.037875574082136154,0.10594520717859268,0.9372549057006836,0.2177642583847046,0.34161052107810974,0.9994416666666667,0.214375,0.21449475957409556
bellavitaorganic.com public catalogue:6904520146990,43091,development,data/raw/teacher/train/images_train/43091.jpg,original,original,2,2,,False,0.024062886834144592,0.09345702081918716,0.9254902005195618,0.07754609733819962,0.20675967633724213,0.9940083333333334,0.19291666666666665,0.1940795264962567
bellavitaorganic.com public catalogue:6904520146990,43091,development,data/raw/teacher/train/images_train/43091.jpg,original,view_,2,2,,False,0.024062886834144592,0.09345702081918716,0.9254902005195618,0.07754609733819962,0.20675967633724213,0.9940083333333334,0.19291666666666665,0.1940795264962567
bellavitaorganic.com public catalogue:6904520146990,43091,development,data/raw/teacher/train/images_train/43091.jpg,crop_,original,2,2,,False,0.024062886834144592,0.09345702081918716,0.9254902005195618,0.07754609733819962,0.20675967633724213,0.9940083333333334,0.19291666666666665,0.1940795264962567
bellavitaorganic.com public catalogue:6904520146990,43091,development,data/raw/teacher/train/images_train/43091.jpg,crop_,view_,2,2,,False,0.024062886834144592,0.09345702081918716,0.9254902005195618,0.07754609733819962,0.20675967633724213,0.9940083333333334,0.19291666666666665,0.1940795264962567
Titan official Raga Cocktails collection:95318WM01,10023,development,data/raw/teacher/train/images_train/10023.jpg,original,original,2,5,,False,0.05380520224571228,0.129312202334404,0.9921568632125854,0.1293327957391739,0.30424964427948,0.37251666666666666,0.30125,0.8086886492774373
Titan official Raga Cocktails collection:95318WM01,10259,development,data/raw/teacher/train/images_train/10259.jpg,original,original,2,4,,False,0.09380573034286499,0.18030311167240143,1.0,0.1879127472639084,0.3716069161891937,0.37251666666666666,0.35875,0.963044159098027
