run_id,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_sha256,prediction_sha256,history_sha256,status
g1-c3-mobilenetv3-f0-s2753-9e07fe2a3158,g1_family_screen,g1-c3-mobilenetv3,mobilenet_v3_small,false,true,true,0,2753,719cd7dacb43192221a51489db93d0a5e413b6f9,false,438bc3b856ec72e40ccdf953a91f9c31a86fcf2ccb08a0735d3b140b94153b79,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,8,macro_f1,0.6257490939061119,202.89566959999502,74.2529296875,1521956,9919819bbb9f9dee7982e25cb9aad133ee3f8abf76c1a80847edce159079d1d4,1d223eb81c727b9859e65a7d34a3367860b3650947284e0ad853ce94f02307f7,e398ce27cb9945c82016e9a18072e263e0ee3e037f56df0d72ecbc8668b9f16c,completed
g1-c3-mobilenetv3-f1-s2753-7f3f65f2ebbb,g1_family_screen,g1-c3-mobilenetv3,mobilenet_v3_small,false,true,true,1,2753,719cd7dacb43192221a51489db93d0a5e413b6f9,false,438bc3b856ec72e40ccdf953a91f9c31a86fcf2ccb08a0735d3b140b94153b79,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,7,macro_f1,0.6358551434964543,201.6954767999996,74.2529296875,1521956,985d112eca473d60c0576c3169ae9f761c36887b842617d96b99bab28731ea2f,f7f10fad7f97185470f6ffefa1262c6cedf8ce0abcc81f68927b45f91b993936,0a9e3ff9e562a16d5ebd033ed5a06a805ea76828ba3b43ca0c1dcb6eed63309b,completed
g1-c3-mobilenetv3-f2-s2753-35dc3f614c96,g1_family_screen,g1-c3-mobilenetv3,mobilenet_v3_small,false,true,true,2,2753,719cd7dacb43192221a51489db93d0a5e413b6f9,false,438bc3b856ec72e40ccdf953a91f9c31a86fcf2ccb08a0735d3b140b94153b79,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,7,macro_f1,0.6417123734734809,197.62358200000017,74.2529296875,1521956,0a26e7a9ef7a5cf492de567e5a2d66be2bb14cb72ecf189f80cb36a216f771c9,089dc6f303fc7278ee343c7fee3d16e0778d9de53bb9c7805c757b28b7e4ce10,bdd5675198c8f3469a1a1d98200fe40b24e6dc4f011d87b781c811f00c0042c4,completed
g1-c3-mobilenetv3-f3-s2753-a90ee2f892fb,g1_family_screen,g1-c3-mobilenetv3,mobilenet_v3_small,false,true,true,3,2753,719cd7dacb43192221a51489db93d0a5e413b6f9,false,438bc3b856ec72e40ccdf953a91f9c31a86fcf2ccb08a0735d3b140b94153b79,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,7,macro_f1,0.6482940587077415,198.59607420000248,74.2529296875,1521956,6cf8bdeaccc3da7d526f1bd1ebf32bebbfe70809d93b462649098e8f7ff2688b,0b730204e6e9826c9e53653b0036687c7795dec1a8906063aea3fb9b905e1577,8a782e168f400f860ccaeae58eee291279771dba4c34df66d2f6dc2e50bd084b,completed
g1-c3-mobilenetv3-f4-s2753-bf6c9229b22b,g1_family_screen,g1-c3-mobilenetv3,mobilenet_v3_small,false,true,true,4,2753,719cd7dacb43192221a51489db93d0a5e413b6f9,false,438bc3b856ec72e40ccdf953a91f9c31a86fcf2ccb08a0735d3b140b94153b79,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,51b7623c3a2c1a8f9ebb9b0d8b4b8a50a24ea57522c1f8f4dd15b94c1996a327,dd1c2e687fff3fff7d9117f2925e5ea25a6be253a21357467cb92ccb82eebe5f,a0-7dba8a62f166046d,cross_entropy,8,8,8,macro_f1,0.6400670420966558,198.83109190000687,74.2529296875,1521956,28e813f84fd9dbb81ce70a93cfb8ad9b51ec2bad17ba8363c9474b7aac22434a,cad2ee696168f2fd0181ca215afc6145f01cbcc68a5ec938fe0fb1cfc7e6a026,de00f40adc18b79d8976fc2f1d1ce3e1dc0b8970b7753720213aa968714d0bb3,completed
