candidate,calibration_method,requested_coverage,coverage,review_rate,retained_count,review_count,confidence_threshold,accepted_correct_count,selective_accuracy,selective_risk,selective_macro_f1,accepted_id_sha256
C2,uncalibrated,0.21,0.21002656245229445,0.7899734375477055,6879,25874,0.9807105642171382,6603,0.9598778892280855,0.04012211077191452,0.9595372023079913,50f30e2ac267426a7c86ec1eaee827a19933903808a3d4c761c3704574a03b44
C2,uncalibrated,0.22,0.2200103807284829,0.7799896192715171,7206,25547,0.9789110489370946,6908,0.9586455731334999,0.04135442686650015,0.9580790122222951,05acb7ed8968bae3d6e5e58c6cf8916b711e382509c17e8ae92729bfb6b9e991
C2,uncalibrated,0.23,0.23002473055903275,0.7699752694409673,7534,25219,0.9769695167104421,7214,0.9575258826652508,0.04247411733474915,0.956891761908192,049bbac9bce517b4ef24052c798a1cd388a673947eb7eab639ec505f3e454b88
C2,uncalibrated,0.24,0.2400085488352212,0.7599914511647787,7861,24892,0.9747699215039896,7522,0.956875715557817,0.04312428444218297,0.9563800926088439,284c8a304390bcd2d0f8b985abcd6ba01d7826274ea0445b644caa1ae292c92c
C2,uncalibrated,0.25,0.2500228986657711,0.7499771013342289,8189,24564,0.9723352153727864,7823,0.955305898156063,0.04469410184393696,0.9545675955483168,f15b15cce3f6e1639a4ce820a370a0b6965bccffa6a0f1c86bc58c0073626e0b
C2,uncalibrated,0.26,0.26000671694195954,0.7399932830580405,8516,24237,0.9700629249548982,8113,0.9526773132926256,0.047322686707374384,0.9519308771450024,2e20ff288e5b74ae2ba199961839ee45ed52d5f61129e3e9ae78697d4913673b
C2,uncalibrated,0.27,0.27002106677250937,0.7299789332274906,8844,23909,0.9676275667835662,8410,0.9509271822704658,0.0490728177295342,0.9504691060860806,bba03c329b074f3d8edcccc19070eb199c27193e405c3e31ce2596bdb6a571da
C2,uncalibrated,0.28,0.2800048850486978,0.7199951149513022,9171,23582,0.9650468897584188,8707,0.9494057354705049,0.050594264529495114,0.9488772223525928,8ad38dac96588f9a2e698733cbdc0fa7f334fca9442656470c0116b7d3ff32f1
C2,uncalibrated,0.29,0.2900192348792477,0.7099807651207524,9499,23254,0.9624753712047722,8999,0.9473628803031898,0.052637119696810175,0.9471190770060107,717010a8aec636b7c3f7ee1787b18f8cb6e851fa0f5b06f0bb91214a838c622d
C2,uncalibrated,0.3,0.30000305315543613,0.6999969468445639,9826,22927,0.9594251516056498,9283,0.9447384490128231,0.05526155098717689,0.9445590851854295,e1f4903698668784c8b7d30c53df0735706da89fe1d53443e399ed7174eca345
C2,uncalibrated,0.31,0.310017402985986,0.689982597014014,10154,22599,0.9564705824773918,9579,0.9433720701201497,0.056627929879850325,0.9433047067116247,794518f178885f9da9e899fab6d3deee0de21350af19526d44210a68447d1ce6
C2,uncalibrated,0.32,0.32000122126217445,0.6799987787378255,10481,22272,0.9532238322689277,9875,0.9421810895906879,0.057818910409312085,0.9421486108022572,c3d12bebf51a79afa29fc618403825d64f89a3d795772c5068db493057d9acdb
C2,uncalibrated,0.33,0.33001557109272434,0.6699844289072756,10809,21944,0.9496224618810165,10166,0.9405125358497548,0.059487464150245195,0.9405773129574515,d1e3444a04e40c16f421515102a6ba584b8e1aa53cba298fa385990f960ed4a2
C2,uncalibrated,0.34,0.3400299209232742,0.6599700790767258,11137,21616,0.9459674749581669,10460,0.9392116368860555,0.06078836311394453,0.9393460047693889,b02ea894a5d9d34134beb0672cfb7bd1cacc8aa8dfd1b0aec1dc96d67b02cd18
C2,uncalibrated,0.35,0.35001373919946266,0.6499862608005373,11464,21289,0.941960566795088,10744,0.9371946964410328,0.06280530355896718,0.9376484229247342,ea83789127dfaa49ccafff056aa1d7038f7ca7e0957d1752ecfa95ca54cf33b9
C2,uncalibrated,0.36,0.36002808903001254,0.6399719109699875,11792,20961,0.937731411430774,11035,0.935803934871099,0.06419606512890097,0.9361134881766298,785679b80028fdef2d27e2506f99986ee7ea23187435abaf3920cd562f6f75c4
C2,uncalibrated,0.37,0.370011907306201,0.6299880926937991,12119,20634,0.9334854206782001,11312,0.9334103473883983,0.06658965261160166,0.9339004974107156,7fb75efa52945430f31081b95806e65bca84a41b009de86587ea54bae9bcf6da
