run_id,validation_fold,corruption,loss,macro_f1,macro_f1_change
t3_usage_expanded_e8_usage_smallcnn_f1_s2753_6eb56854d557_20260906T092900Z43e2aa,1,jpeg_75,0.8247449377807218,0.48072000328524034,-0.016234351147326187
t3_usage_expanded_e8_usage_smallcnn_f1_s2753_6eb56854d557_20260906T092900Z43e2aa,1,brightness_085,1.747211550221783,0.2063173816584126,-0.2906369727741539
t3_usage_expanded_e8_usage_smallcnn_f1_s2753_6eb56854d557_20260906T092900Z43e2aa,1,brightness_115,0.9707624320277065,0.4600055559732448,-0.03694879845932175
t3_usage_expanded_e8_usage_smallcnn_f1_s2753_6eb56854d557_20260906T092900Z43e2aa,1,translation_003,0.8453172648153351,0.4419240306414561,-0.05503032379111045
t3_usage_expanded_e8_usage_smallcnn_f1_s2753_6eb56854d557_20260906T092900Z43e2aa,1,grayscale,0.7148759968683641,0.5051731837764678,0.00821882934390128
